title,url,company,salary,deadline,location,lien_he
Công ty Hanyang Digitech Vina Thông báo Tuyển dụng Nhân viên tiếng.Hàn...,https://phutho.work/cong-ty-hanyang-digitech-vina-thong-bao-tuyen-dung-nhan-vien-tieng-han-bo-phan-mua-hang.html,Công ty TNHH Hanyang Digitech Vina,Thỏa thuận,Đến 30/06/2024,"Lô CN 06, KCN Phú Hà, Hà Thạch, Thị xã Phú Thọ, Phú Thọ",
Công ty TNHH Taechang Precision Vina Tuyển dụng Nhân viên Kế toán,https://phutho.work/cong-ty-tnhh-taechang-precision-vina-tuyen-dung-nhan-vien-ke-toan.html,Công Ty TNHH Taechang Precision Vina,Thỏa thuận,Đến 30/06/2024,"Lô đất CN08-KCN Phú Hà, xã Hà Lộc, Thị xã Phú Thọ, tỉnh Phú...",
CÔNG TY THỊT CHUA TRƯỜNG FOODS TUYỂN DỤNG NHÂN VIÊN QUAY DỰNG,https://phutho.work/cong-ty-thit-chua-truong-foods-tuyen-dung-nhan-vien-quay-dung.html,CÔNG TY CỔ PHẦN SX & TM TRƯỜNG FOODS,Thu nhập từ 10-15tr,Đến khi tuyển đủ,"Khu Đa Đu, Thục Luyện, Thanh Sơn, Phú Thọ.","CÔNG TY CỔ PHẦN SX & TM TRƯỜNG FOODS Đ/C: Phố Ba Mỏ, Thị trấn Thanh Sơn, Thanh Sơn, Phú Thọ Hotline: 02102.225.666 / 0387510796"
NHÀ MÁY – CÔNG TY CỔ PHẦN ĐÔNG Á TUYỂN DỤNG GIÁM...,https://phutho.work/nha-may-cong-ty-co-phan-dong-a-tuyen-dung-giam-sat-xay-dung-nhan-vien-ke-toan-lai-xe-van-phong.html,Công ty Cổ phần Đông Á,Thoả thuận,Đến khi tuyển đủ,"Khu 9, thị trấn Phong Châu, huyện Phù Ninh, tỉnh Phú Thọ",
Công ty Cổ phần Famous Việt Nam Thông báo Tuyển dụng Nhân...,https://phutho.work/cong-ty-co-phan-famous-viet-nam-thong-bao-tuyen-dung-nhan-vien-hanh-chinh.html,Công ty cổ phần Famous Việt Nam,Thoả thuận,5/31/2025 17:00,KCN Thụy Vân,"Công ty cổ phần Famous Việt Nam
Địa chỉ:Lô 9, KCN Thuỵ Vân, Việt Trì, Phú Thọ
Điện thoại: 02103.666.166
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng. Nộp hồ sơ tại nút: ” NỘP HỒ SƠ” ……………………………..***…………………………….. HỆ SINH THÁI SÀN THÔNG TIN VIỆC LÀM PHUTHO.WOR Website chính : https://phutho.work Fanpage: https://www.facebook.com/phutho.work Group: https://www.facebook.com/groups/phuthowork Kênh thông báo: https://www.messenger.com/channel/phutho.work Tiktok : https://www.tiktok.com/@phuthowork ZALO: (Tổng hợp và thông báo nhanh các job theo khu vực địa lý và nhóm job theo ngành nghề) Group Zalo chung của tỉnh: Việc làm Phú Thọ (Sắp Full): https://zalo.me/g/ikdtrv252 Việt Trì: https://zalo.me/g/nzjktl402 Việt Trì 2 (còn Slot) : https://zalo.me/g/hbftpq494 Group Zalo các KCN: KCN Thụy Vân (Sắp Full): https://zalo.me/g/afaqmp373 KCN Phú Hà (Sắp Full): https://zalo.me/g/ixrvri499 KCN Lâm Thao: https://zalo.me/g/equpzz777 KCN Thanh Ba: https://zalo.me/g/qmhaxr093 KCN Đồng Lạng: https://zalo.me/g/hrifsn137 KCN Cẩm Khê: https://zalo.me/g/ybqtod749 KCN Tử Đà: https://zalo.me/g/jfertk905 KCN Đại An: https://zalo.me/g/caezan325 KCN Hạ Hòa: https://zalo.me/g/yugjfi001 KCN Trung Hà: https://zalo.me/g/wcyoys749 Group Zalo Chuyên môn: Kế toán – Nhân sự – Hành chính Nhân sự: https://zalo.me/g/spjvdb096 Kế toán – Nhân sự – Hành chính Nhân sự – Nhóm 2 (News): https://zalo.me/g/spjvdb096 Job Chất lượng cao: https://zalo.me/g/mgfiir349 Điện tử – Kỹ thuật – Cơ khí (Mới tạo): https://zalo.me/g/loqzle907 Digital Marketing – AI (Mới tạo – xu hướng mới): https://zalo.me/g/iqlplw695 Sale – Kinh doanh (Mới tạo): https://zalo.me/g/eefuzg059"
Công ty TNHH Asentec Việt Nam tuyển dụng Nhân viên Phiên Dịch...,https://phutho.work/cong-ty-tnhh-asentec-viet-nam-tuyen-dung-nhan-vien-phien-dich-tieng-han.html,Công ty TNHH Asentec Việt Nam,Thỏa thuận,31/05/2024,Công ty TNHH Asentec Việt Nam,"Công ty TNHH Asentec Việt Nam
Địa chỉ: Lô CN09-03&CN 09-04, KCN Phú Hà, Hà Thạch, Tx. Phú Thọ, Phú Thọ
SDT: 02103.822.388"
CÔNG TY CỔ PHẦN PHỤ GIA PVC XANH THÔNG BÁO TUYỂN NHÂN...,https://phutho.work/cong-ty-co-phan-phu-gia-pvc-xanh-thong-bao-tuyen-nhan-vien-hanh-chinh-nhan-su.html,Công ty CP Phụ gia PVC Xanh,"7-10 triệu, có thể thỏa thuận theo năng lực",30/05/2024,"Khu công nghiệp Trung Hà, xã Dân Quyền, Tam Nông, Phú Thọ","CÔNG TY CỔ PHẦN PHỤ GIA PVC XANH
Địa chỉ: Lô B10, Kcn Thụy Vân, xã Thụy Vân, tp Việt Trì, Phú Thọ
Liên hệ: 0972514185"
NHÀ MÁY – CÔNG TY CỔ PHẦN ĐÔNG Á TUYỂN DỤNG NHÂN...,https://phutho.work/nha-may-cong-ty-co-phan-dong-a-tuyen-dung-nhan-vien-ke-toan-lai-xe-van-phong.html,Công ty Cổ phần Đông Á,Thoả thuận,Đến khi tuyển đủ,"Khu 9, thị trấn Phong Châu, huyện Phù Ninh, tỉnh Phú Thọ",
NHÀ MÁY – CÔNG TY CỔ PHẦN ĐÔNG Á TUYỂN DỤNG NHÂN...,https://phutho.work/nha-may-cong-ty-co-phan-dong-a-tuyen-dung-nhan-vien-ke-toan.html,Công ty Cổ phần Đông Á,Thoả thuận,Đến khi tuyển đủ,"Khu 9, thị trấn Phong Châu, huyện Phù Ninh, tỉnh Phú Thọ",
NHÀ MÁY – CÔNG TY CỔ PHẦN ĐÔNG Á TUYỂN DỤNG KỸ...,https://phutho.work/nha-may-cong-ty-co-phan-dong-a-tuyen-dung-ky-su-tu-dong-hoa-ky-su-co-khi-nv-kinh-doanh-nv-marketing-nhan-vien-xnk.html,Công ty Cổ phần Đông Á,Thoả thuận,Đến khi tuyển đủ,"Khu 9, thị trấn Phong Châu, huyện Phù Ninh, tỉnh Phú Thọ",
Công ty Cổ phần công nghệ tạo hình cơ khí Việt Nam...,https://phutho.work/cong-ty-co-phan-cong-nghe-tao-hinh-co-khi-viet-nam-tuyen-dung-nhan-vien-ky-thuat-nhan-vien-co-dien.html,Công ty Cổ phần công nghệ tạo hình cơ khí Việt Nam,Tùy vị trí,Đến 30/04/2024,"Lô B9, Khu công nghiệp Thụy Vân, xã Thụy Vân, TP. Việt Trì, tỉnh...",
"CÔNG TY TNHH ASENTEC VIỆT NAM TUYỂN DỤNG KỸ SƯ THIẾT KẾ,...",https://phutho.work/cong-ty-tnhh-asentec-viet-nam-tuyen-dung-ky-su-thiet-ke-van-hanh-khuon-may-nhua-nhan-vien-san-xuat-nhan-vien-ky-thuat-nhan-vien-qc.html,Công ty TNHH Asentec Việt Nam,Thỏa thuận,30/04/2024,Công ty TNHH Asentec Việt Nam,"Công ty TNHH Asentec Việt Nam
Địa chỉ: Lô CN09-03&CN 09-04, KCN Phú Hà, Hà Thạch, Tx. Phú Thọ, Phú Thọ
SDT: 02103.822.388"
CÔNG TY GẠCH THẮNG CƯỜNG TUYỂN DỤNG NHÂN VIÊN MARKETING,https://phutho.work/cong-ty-gach-thang-cuong-tuyen-dung-nhan-vien-marketing.html,Công ty cổ phần Thắng Cường,Từ 10.000.000,30/04/2024,"Lô D& C1, Cụm Công nghiệp Bạch Hạc - Phường Bạch Hạc - Việt...","CÔNG TY GẠCH THẮNG CƯỜNG
ĐỊA ĐIỂM LÀM VIỆC: Lô D&C1, Cụm CN Bạch Hạc – Bạch Hạc – Việt Trì – Phú Thọ
Liên hệ: :0332195759"
CÔNG TY TNHH ASENTEC VIỆT NAM THÔNG BÁO TUYỂN DỤNG KỸ SƯ...,https://phutho.work/cong-ty-tnhh-asentec-viet-nam-thong-bao-tuyen-dung-ky-su-thiet-ke.html,Công ty TNHH Asentec Việt Nam,Thỏa thuận,30/04/2024,Công ty TNHH Asentec Việt Nam,"Công ty TNHH Asentec Việt Nam
Địa chỉ: Lô CN09-03&CN 09-04, KCN Phú Hà, Hà Thạch, Tx. Phú Thọ, Phú Thọ
SDT: 02103.822.388"
NHÀ MÁY – CÔNG TY CỔ PHẦN ĐÔNG Á TUYỂN DỤNG KỸ...,https://phutho.work/nha-may-cong-ty-co-phan-dong-a-tuyen-dung-ky-su-tu-dong-hoa-ky-su-co-khi-nv-kinh-doanh-nhan-vien-marketing-nhan-vien-xnk-nhan-vien-nhan-su.html,Công ty Cổ phần Đông Á,Thoả thuận,Đến khi tuyển đủ,"Khu 9, thị trấn Phong Châu, huyện Phù Ninh, tỉnh Phú Thọ",
NHÀ MÁY – CÔNG TY CỔ PHẦN ĐÔNG Á TUYỂN DỤNG KỸ...,https://phutho.work/nha-may-cong-ty-co-phan-dong-a-tuyen-dung-ky-su-co-khi-nhan-vien-kinh-doanh-nhan-vien-marketing-nhan-vien-xnk.html,Công ty Cổ phần Đông Á,Thoả thuận,Đến khi tuyển đủ,"Khu 9, thị trấn Phong Châu, huyện Phù Ninh, tỉnh Phú Thọ",
Công ty TNHH Công Nghệ Namuga Phú Thọ Tuyển dụng Nhân viên...,https://phutho.work/cong-ty-tnhh-cong-nghe-namuga-phu-tho-tuyen-dung-nhan-vien-ke-hoach-san-xuat-ky-su-smt.html,Công ty TNHH Công Nghệ Namuga Phú Thọ,Thỏa thuận,Đến 30/03/2024,"Lô B9, KCN Thụy Vân, xã Thụy Vân, Tp Việt Trì, tỉnh Phú Thọ.",
NHÀ MÁY – CÔNG TY CỔ PHẦN ĐÔNG Á TUYỂN DỤNG 06...,https://phutho.work/nha-may-cong-ty-co-phan-dong-a-tuyen-dung-06-vi-tri-van-phong-ky-thuat.html,Công ty Cổ phần Đông Á,Thoả thuận,Đến khi tuyển đủ,"Khu 9, thị trấn Phong Châu, huyện Phù Ninh, tỉnh Phú Thọ",
Công ty TNHH chế biến thực phẩm GOC Tuyển dụng Nhân viên...,https://phutho.work/cong-ty-tnhh-che-bien-thuc-pham-goc-tuyen-dung-nhan-vien-thu-kho.html,Công ty TNHH Chế biến thực phẩm GOC,Thỏa thuận,30/03/2024,"Cụm công nghiệp Hợp Hải- Kinh Kệ, xã Phùng Nguyên, huyện Lâm Thao, tỉnh...","Công ty TNHH Chế biến thực phẩm GOC
Địa chỉ: Cụm công nghiệp Hợp Hải- Kinh Kệ, xã Phùng Nguyên, huyện Lâm Thao, tỉnh Phú Thọ.
Điện thoại: 0941888616"
Công ty cổ phần Thắng Cường Thông báo Tuyển dụng Nhân viên...,https://phutho.work/cong-ty-co-phan-thang-cuong-thong-bao-tuyen-dung-nhan-vien-ky-thuat-dien.html,Công ty cổ phần Thắng Cường,Thoả thuận,Đến khi tuyển đủ,"Lô D và C1 Cụm công nghiệp Bạch Hạc, Bạch Hạc, Việt Trì, Phú...","Công ty cổ phần Thắng Cường
Địa chỉ: Lô D và C1 Cụm công nghiệp Bạch Hạc, Bạch Hạc, Việt Trì, Phú Thọ
Điện thoại: 02103861090 / 0913.808.192"
CÔNG TY TNHH ASENTEC VIỆT NAM TUYỂN DỤNG NHIỀU VỊ TRÍ,https://phutho.work/cong-ty-tnhh-asentec-viet-nam-tuyen-dung-nhieu-vi-tri.html,Công ty TNHH Asentec Việt Nam,Thỏa thuận,30/04/2024,Công ty TNHH Asentec Việt Nam,"Công ty TNHH Asentec Việt Nam
Địa chỉ: Lô CN09-03&CN 09-04, KCN Phú Hà, Hà Thạch, Tx. Phú Thọ, Phú Thọ
SDT: 02103.822.388"
MỞ RỘNG DÂY CHUYỀN SX NĂM 2024 – CÔNG TY CỔ PHẦN...,https://phutho.work/mo-rong-day-chuyen-sx-nam-2024-cong-ty-co-phan-dong-a-tuyen-dung-ky-su-tu-dong-hoa.html,Công ty Cổ phần Đông Á,Thoả thuận,Đến khi tuyển đủ,"Khu 9, thị trấn Phong Châu, huyện Phù Ninh, tỉnh Phú Thọ",
Công ty TNHH Công nghệ COSMOS Thông báo Tuyển dụng Nhân viên...,https://phutho.work/cong-ty-tnhh-cong-nghe-cosmos-thong-bao-tuyen-dung-nhan-vien-thu-mua.html,Công Ty TNHH Công Nghệ COSMOS,Thỏa thuận,Đến 29/02/2024,Lô 9 - KCN Thụy Vân - Việt Trì - Phú Thọ,
Công ty cổ phần Nông nghiệp Phú Lộc Tuyển dụng Kế toán...,https://phutho.work/cong-ty-co-phan-nong-nghiep-phu-loc-tuyen-dung-ke-toan-da-co-kinh-nghiem.html,Công ty cổ phần Nông nghiệp Phú Lộc,Theo thỏa thuận,16/02/2024,"Khu 3, xã Phú Lộc, huyện Phù Ninh, tỉnh Phú Thọ","Công ty cổ phần Nông nghiệp Phú Lộc
Địa chỉ: Khu 3, xã Phú Lộc, huyện Phù Ninh, tỉnh Phú Thọ
Điện thoại: 0833289555"
MỞ RỘNG DÂY CHUYỀN SẢN XUẤT NĂM 2024 – CÔNG TY CỔ...,https://phutho.work/mo-rong-day-chuyen-san-xuat-nam-2024-cong-ty-co-phan-dong-a-tuyen-dung-ky-su-tu-dong-hoa.html,Công ty Cổ phần Đông Á,Thoả thuận,Đến khi tuyển đủ,"Khu 9, thị trấn Phong Châu, huyện Phù Ninh, tỉnh Phú Thọ",
Công ty TNHH YAKJIN Việt Nam Thông báo Tuyển dụng Nhân viên...,https://phutho.work/cong-ty-tnhh-yakjin-viet-nam-thong-bao-tuyen-dung-nhan-vien-mua-hang.html,Công ty TNHH YAKJIN Việt Nam,Thỏa thuận,Đến 15/02/2024,"Lô B6, Khu Công nghiệp Thụy Vân, Xã Thụy Vân, Thành phố Việt Trì,...","Công ty TNHH YAKJIN Việt Nam
Điện thoại: 098 330 02 19
Địa chỉ: Lô B6, Khu Công nghiệp Thụy Vân, Xã Thụy Vân, Thành phố Việt Trì, Tỉnh Phú Thọ, Việt Nam"
Công ty TNHH Đầu tư và Phát triển giáo dục Hùng Vương...,https://phutho.work/cong-ty-tnhh-dau-tu-va-phat-trien-giao-duc-hung-vuong-tuyen-dung-giao-vien-stem.html,Công ty TNHH Đầu tư và phát triển giáo dục Hùng Vương,6.000.000 - 12.000.000,29/01/2024,"SN 63, Khu 12 Đồng Trước, P. Thanh miếu, TP. Việt Trì, Phú Thọ","Công ty TNHH Đầu tư và phát triển giáo dục Hùng Vương
Địa điểm làm việc: SN 63, Khu 12 Đồng Trước, P. Thanh miếu, TP. Việt Trì, Phú Thọ Điện thoại: 0975.135.885"
Công Ty TNHH Công Nghiệp Drillmaco Thông báo Tuyển dụng Kế toán...,https://phutho.work/cong-ty-tnhh-cong-nghiep-drillmaco-thong-bao-tuyen-dung-ke-toan-tong-hop.html,Công Ty TNHH Công Nghiệp Drillmaco,18.000.000-22.000.000 vnđ,23/01/2024,"Lô CN 05, khu Cn Cẩm Khê, thị trấn Cẩm Khê, huyện Cẩm Khê,...","Công Ty TNHH Công Nghiệp Drillmaco
Địa chỉ: Lô CN 5, KCN Cẩm Khê, Cẩm Khê, Phú Thọ
Điện thoại: 0982 279 016 ( Liên hệ giờ hành chính)"
MỞ RỘNG DÂY CHUYỀN SẢN XUẤT 2024 – CÔNG TY CỔ PHẦN...,https://phutho.work/mo-rong-day-chuyen-san-xuat-2024-cong-ty-co-phan-dong-a-tuyen-dung-ky-su-tu-dong-hoa.html,Công ty Cổ phần Đông Á,Thoả thuận,Đến khi tuyển đủ,"Khu 9, thị trấn Phong Châu, huyện Phù Ninh, tỉnh Phú Thọ",
MỞ RỘNG DÂY CHUYỀN SẢN XUẤT – CÔNG TY CỔ PHẦN ĐÔNG...,https://phutho.work/mo-rong-day-chuyen-san-xuat-cong-ty-co-phan-dong-a-tuyen-dung-ky-su-tu-dong-hoa.html,Công ty Cổ phần Đông Á,Thoả thuận,Đến khi tuyển đủ,"Khu 9, thị trấn Phong Châu, huyện Phù Ninh, tỉnh Phú Thọ",
Công ty TNHH Techworld Industries Việt Nam Thông báo Tuyển dụng Nhân...,https://phutho.work/cong-ty-tnhh-techworld-industries-viet-nam-thong-bao-tuyen-dung-nhan-vien-qe-nhan-vien-ky-thuat-pie.html,Công ty TNHH Techworld Industries Việt Nam,Tuỳ vị trí,Đến khi tuyển đủ,"Công ty TNHH Techworld Industries Việt Nam, KCN Phú Hà","Công ty TNHH TECHWORLD INDUSTRIES VIỆT NAM Địa chỉ: Lô CN08, KCN Phú Hà, xã Hà Lộc, TX Phú Thọ, tỉnh Phú Thọ Điện thoại: 0977816056"
Công ty TNHH Estec Phú Thọ Tuyển dụng Tổng phụ trách sản...,https://phutho.work/cong-ty-tnhh-estec-phu-tho-tuyen-dung-tong-phu-trach-san-xuat.html,Công ty TNHH ESTEC Phú Thọ,Thoả thuận,31/12/2023,"Công ty TNHH Estec Phú Thọ lô CN6 và một phần lô CN2, Cụm...",
Công ty TNHH chế biến thực phẩm GOC Tuyển dụng Nhân viên...,https://phutho.work/cong-ty-tnhh-che-bien-thuc-pham-goc-tuyen-dung-nhan-vien-thu-kho-tai-lam-thao.html,Công ty TNHH Chế biến thực phẩm GOC,Từ 7-10 triệu,Đến 31/12/2023,"Công ty TNHH chế biến thực phẩm GOC, cụm công nghiêp Hợp Hải- Kinh...","Công ty TNHH Chế biến thực phẩm GOC
Địa chỉ: Cụm công nghiệp Hợp Hải- Kinh Kệ, xã Phùng Nguyên, huyện Lâm Thao, tỉnh Phú Thọ.
Điện thoại: 0896.000.995"
MỞ RỘNG DÂY CHUYỀN SẢN XUẤT – CÔNG TY CỔ PHẦN ĐÔNG...,https://phutho.work/mo-rong-day-chuyen-san-xuat-cong-ty-co-phan-dong-a-thong-bao-tuyen-dung-ky-su-tu-dong-hoa.html,Công ty Cổ phần Đông Á,Thoả thuận,Đến khi tuyển đủ,"Khu 9, thị trấn Phong Châu, huyện Phù Ninh, tỉnh Phú Thọ",
Công ty Hanyang Digitech Vina Thông báo Tuyển dụng Nhân viên Hành...,https://phutho.work/cong-ty-hanyang-digitech-vina-thong-bao-tuyen-dung-nhan-vien-hanh-chinh.html,Công ty TNHH Hanyang Digitech Vina,Thỏa thuận,Đến 15/12/2023,"Lô CN 06, KCN Phú Hà, Hà Thạch, Thị xã Phú Thọ, Phú Thọ",
CÔNG TY CỔ PHẦN ĐÔNG Á THÔNG BÁO TUYỂN DỤNG KỸ SƯ...,https://phutho.work/cong-ty-co-phan-dong-a-thong-bao-tuyen-dung-ky-su-tu-dong-hoa.html,Công ty Cổ phần Đông Á,Thoả thuận,Đến khi tuyển đủ,"Khu 9, thị trấn Phong Châu, huyện Phù Ninh, tỉnh Phú Thọ",
Công ty cổ phần tập đoàn bao bì AVESTAR Tuyển dụng Nhân...,https://phutho.work/cong-ty-co-phan-tap-doan-bao-bi-avestar-tuyen-dung-nhan-vien-ke-hoach-san-xuat-nhan-vien-van-hanh-may-dan.html,Công ty CP Tập đoàn Bao bì AVESTAR,Thỏa thuận,Đến 30/03/2024,"Lô A2- A3, CCN Hợp Hải, Phùng Nguyên, Lâm Thao, Phú Thọ","Công ty Cổ phần Tập đoàn bao bì Avestar
Địa chỉ: Lô A2- A3, CCN Hợp Hải, Phùng Nguyên, Lâm Thao, Phú Thọ
Điện thoại: 0210 3686 369 – DD: 0963 845 221"
NHÀ MÁY MỚI – Công ty TNHH CORONET TOYS Việt Nam Thông...,https://phutho.work/nha-may-moi-cong-ty-tnhh-coronet-toys-viet-nam-thong-bao-tuyen-dung-nhan-vien-qc.html,Công ty TNHH Coronet Toys Việt Nam,Thỏa thuận,Đến khi tuyển đủ,"Khu 8, xã Phù Ninh, huyện Phù Ninh, tỉnh Phú Thọ","Công ty TNHH CORONET TOYS Việt Nam
Địa chỉ: Lô CN8, KCN Phú Hà, Hà Thạch, Thị xã Phú Thọ, Tỉnh Phú Thọ
Hotline (bộ phận nhân sự) :02103 888 838 / 0915 107 898"
Công ty TNHH Bando Vina Thông báo Tuyển dụng Nhân viên Thống...,https://phutho.work/cong-ty-tnhh-bando-vina-thong-bao-tuyen-dung-nhan-vien-thong-ke-san-xuat.html,Công ty TNHH Bando Vina,Thỏa thuận,Đến 31/12/2023,"Lô B8, Khu Công nghiệp Thụy Vân, Xã Thụy Vân, Thành phố Việt Trì,...","Công ty TNHH Bando Vina
Địa chỉ: Lô B8, Khu Công nghiệp Thụy Vân, Xã Thụy Vân, Thành phố Việt Trì, Tỉnh Phú Thọ, Việt Nam
Điện thoại: 0210 392 0084"
Công ty Cổ phần Du lịch – Dịch vụ – Thương mại...,https://phutho.work/cong-ty-co-phan-du-lich-dich-vu-thuong-mai-phu-tho-khach-san-sai-gon-phu-tho-tuyen-dung-le-tan-bep-chinh-phu-bep-2.html,,Tuỳ vị trí,Đến ngày 15/12/2023,"Số 17A, Đường Trần Phú, P Gia Cẩm, Tp Việt Trì, Tỉnh Phú Thọ",
Công ty Cổ phần Du lịch – Dịch vụ – Thương mại...,https://phutho.work/cong-ty-co-phan-du-lich-dich-vu-thuong-mai-phu-tho-khach-san-sai-gon-phu-tho-tuyen-dung-le-tan-bep-chinh-phu-bep.html,,Tuỳ vị trí,Đến ngày 15/12/2023,"Số 17A, Đường Trần Phú, P Gia Cẩm, Tp Việt Trì, Tỉnh Phú Thọ",
Công ty TNHH Elpo Vina Thông báo Tuyển dụng Nhân viên Kỹ...,https://phutho.work/cong-ty-tnhh-elpo-vina-thong-bao-tuyen-dung-nhan-vien-ky-thuat-san-pham.html,Công ty TNHH Elpo Vina,thỏa thuận,Đến 15/11/2023,"KCN Phú Hà, xã Hà Lộc, TX. Phú Thọ, T. Phú Thọ","CÔNG TY TNHH ELPO VINA Địa chỉ: KCN Phú Hà, xã Hà Lộc, TX. Phú Thọ, T. Phú Thọ Điện thại Liên hệ: 02103 714 333 (Giờ hành chính)"
Công ty TNHH Công nghệ COSMOS Thông báo Tuyển dụng Nhân viên...,https://phutho.work/cong-ty-tnhh-cong-nghe-cosmos-thong-bao-tuyen-dung-nhan-vien-qc.html,Công Ty TNHH Công Nghệ COSMOS,Thỏa thuận,Đến 30/12/2022,Lô 9 - KCN Thụy Vân - Việt Trì - Phú Thọ,
Công ty Cổ phần Du lịch – Dịch vụ – Thương mại...,https://phutho.work/cong-ty-co-phan-du-lich-dich-vu-thuong-mai-phu-tho-khach-san-sai-gon-phu-tho-thong-bao-tuyen-dung.html,,Tuỳ vị trí,Đến ngày 15/12/2023,"Số 17A, Đường Trần Phú, P Gia Cẩm, Tp Việt Trì, Tỉnh Phú Thọ",
Công ty TNHH YB Việt Nam Thông báo Tuyển dụng Quản lý...,https://phutho.work/cong-ty-tnhh-yb-viet-nam-thong-bao-tuyen-dung-quan-ly-chat-luong.html,Công ty TNHH YB Việt Nam,Thỏa thuận,Đến 30/11/2023,Công Ty TNHH YB Việt Nam,"Công ty TNHH YB Việt Nam
Địa chỉ: Lô CN15, CN16, nằm trong CCN Bãi Ba, xã Sơn Cương, huyện Thanh Ba, tỉnh Phú Thọ
Điện thoại: 0349758778 (hoặc) 02103673968
Chú ý: Công ty không thu bấy kỳ chi phí nào liên quan đến Tuyển dụng. Nộp hồ sơ dưới nút :” Nộp hồ sơ “"
Công ty TNHH Innochips Vina Thông báo Tuyển dụng Nhân viên Thống...,https://phutho.work/cong-ty-tnhh-innochips-vina-thong-bao-tuyen-dung-nhan-vien-thong-ke.html,Công ty TNHH Innochips Vina,Thỏa thuận,Đến 15/11/2022,"Lô CN 07A, KCN Phú Hà, Hà Thạch , Phú Thọ","Công ty TNHH Innochips Vina
Địa chỉ: Lô CN 07A, KCN Phú Hà, Hà Thạch , Phú Thọ
Điện thoại: 02103.822.006; 0393.851.193"
Công ty cổ phần tập đoàn bao bì AVESTAR Tuyển dụng Nhân...,https://phutho.work/cong-ty-co-phan-tap-doan-bao-bi-avestar-tuyen-dung-nhan-vien-kinh-doanh-nhan-vien-qc-nhan-vien-van-hanh.html,Công ty CP Tập đoàn Bao bì AVESTAR,Thỏa thuận,Đến 30/11/2023,"Lô A2- A3, CCN Hợp Hải, Phùng Nguyên, Lâm Thao, Phú Thọ","Công ty Cổ phần Tập đoàn bao bì Avestar
Địa chỉ: Lô A2- A3, CCN Hợp Hải, Phùng Nguyên, Lâm Thao, Phú Thọ
Điện thoại: 0210 3686 369 – DD: 0963 845 221"
Công ty Cổ phần công nghệ tạo hình cơ khí Việt Nam...,https://phutho.work/cong-ty-co-phan-cong-nghe-tao-hinh-co-khi-viet-nam-tuyen-dung-nhan-vien-bao-duong.html,Công ty Cổ phần công nghệ tạo hình cơ khí Việt Nam,Tùy vị trí,Đến 15/11/2023,"Lô B9, Khu công nghiệp Thụy Vân, xã Thụy Vân, TP. Việt Trì, tỉnh...",
Công ty TNHH Innovation Tương lai Việt Nam Tuyển dụng Trưởng phòng...,https://phutho.work/cong-ty-tnhh-innovation-tuong-lai-viet-nam-tuyen-dung-truong-phong-nhan-su-nhan-vien-kho.html,Công ty TNHH Innovation Tương lai Việt Nam,Tuỳ vị trí,Đến 15/11/2023,Lô CN01-KCN Phú Hà- xã Hà Lộc - Thị xã Phú Thọ - Phú...,
Công ty cổ phần Gemmy Wood Thông báo Tuyển dụng Nhân viên...,https://phutho.work/cong-ty-co-phan-gemmy-wood-thong-bao-tuyen-dung-nhan-vien-ke-toan-tong-hop.html,Công ty cổ phần Gemmy Wood,Thỏa thuận,20/12/2023,"Lô B9, KCN Thụy Vân, xã Thụy Vân, thành phố Việt Trì, tỉnh Phú...","Công ty cổ phần Gemmy Wood
Địa chỉ: Lô B9 – Khu CN Thụy Vân, xã Thụy Vân, TP Việt Trì, Tỉnh Phú Thọ
Điện thoại: 0869.568.995 hoặc 02106.558.938"
Công ty cổ phần Gemmy Wood Thông báo Tuyển dụng Nhân viên...,https://phutho.work/cong-ty-co-phan-gemmy-wood-thong-bao-tuyen-dung-nhan-vien-mua-hang.html,Công ty cổ phần Gemmy Wood,Thỏa thuận,20/11/2023,"Lô B9, KCN Thụy Vân, xã Thụy Vân, thành phố Việt Trì, tỉnh Phú...","Công ty cổ phần Gemmy Wood
Địa chỉ: Lô B9 – Khu CN Thụy Vân, xã Thụy Vân, TP Việt Trì, Tỉnh Phú Thọ
Điện thoại: 0869.568.995 hoặc 02106.558.938"
Công ty cổ phần tập đoàn bao bì AVESTAR Tuyển dụng Nhân...,https://phutho.work/cong-ty-co-phan-tap-doan-bao-bi-avestar-tuyen-dung-nhan-vien-marketing.html,Công ty CP Tập đoàn Bao bì AVESTAR,Thỏa thuận,Đến 20/10/2023,"Lô A2- A3, CCN Hợp Hải, Phùng Nguyên, Lâm Thao, Phú Thọ","Công ty Cổ phần Tập đoàn bao bì Avestar
Địa chỉ: Lô A2- A3, CCN Hợp Hải, Phùng Nguyên, Lâm Thao, Phú Thọ
Điện thoại: 0210 3686 369 – DD: 0963 845 221"
