title,url,company,salary,deadline,location,lien_he
"Công ty DongYang Tuyển dụng Nhân viên Kỹ thuật SMT, Nhân viên...",https://vinhphuc.work/cong-ty-dongyang-tuyen-dung-nhan-vien-ky-thuat-smt-nhan-vien-kho.html,Công ty DongYang Electronics,thỏa thuận,1/11/2021,Công ty TNHH DongYang Electronisc Việt Nam,"Vị trí nhân viên xin gửi CV vào mail của Công ty: tuyendungdongyang.hr@gmail.com hoặc liên hệ theo sđt : 0211.248.1005
Địa chỉ: Công ty TNHH DongYang Electronics Việt Nam, KCN Bá Thiện, Bá Hiến,Bình Xuyên, Vĩnh Phúc."
Công ty TNHH Terrasem Vina tuyển dụng tháng 11/2021,https://vinhphuc.work/cong-ty-tnhh-terrasem-vina-tuyen-dung-thang-11-2021.html,Công ty TNHH Terrasem Vina,Tùy vị trí,01/11/2021,"KCN Bình Xuyên 2, Bá Thiện,  Bình Xuyên, Vĩnh Phúc","Công ty TNHH Terrasem Vina
Địa chỉ: KCN Bình Xuyên 2, Bá Thiện,  Bình Xuyên, Vĩnh Phúc
Điện thoại: 02113.2481.230/ 0979.456.576 / 037.589.6805
Email: tuyendung.terrasemvina@gmail.com"
Công ty cổ phần Công nghệ Hà Lan Tuyển dụng mới,https://vinhphuc.work/cong-ty-co-phan-cong-nghe-ha-lan-tuyen-dung-moi.html,,Thỏa thuận,01/11/2021,CCN Hợp Thịnh – Tam Dương – Vĩnh Phúc,
Công ty TNHH MTV Sơn Long tuyển nhiều vị trí,https://vinhphuc.work/cong-ty-tnhh-mtv-son-long-tuyen-nhieu-vi-tri.html,Công ty TNHH MTV Sơn Long,Tùy vị trí,02/11/2021,Số 33 Nguyễn Tất Thành - Tích Sơn - Vĩnh Yên - Vĩnh Phúc,"Công ty TNHH MTV Sơn Long
Địa chỉ: Số 33 Nguyễn Tất Thành – Tích Sơn – Vĩnh Yên – Vĩnh Phúc
Điện thoại: 02113716388 – 0913.163.399"
Công Ty TNHH Tech Win Tuyển Quản lý chất lượng,https://vinhphuc.work/cong-ty-tnhh-tech-win-tuyen-quan-ly-chat-luong.html,Công Ty TNHH Tech Win,Thỏa thuận,01/11/2021,"Lô CN12, KCN Khai Quang, Vĩnh Yên, Vĩnh Phúc",
Công ty TNHH Điện tử ONXIN Việt Nam Tuyển dụng tháng 11/2021,https://vinhphuc.work/cong-ty-tnhh-dien-tu-onxin-viet-nam-tuyen-dung-thang-11-2021.html,Công ty TNHH điện tử Onxin Việt Nam,Thỏa thuận,03/11/2021,"Thôn Thượng, Duy Phiên, Tam Dương, Vĩnh Phúc",
S-Home Solution tuyển nhân viên bán hàng,https://vinhphuc.work/s-home-solution-tuyen-nhan-vien-ban-hang.html,,Thỏa thuận hấp dẫn,Từ ngày 30/10,"Km số 02 Nguyễn Tất Thành, Vĩnh Yên",
Công ty TNHH Northstar Precision Việt Nam Tuyển Nhân viên Kho,https://vinhphuc.work/cong-ty-tnhh-northstar-precision-viet-nam-tuyen-nhan-vien-kho.html,Công ty TNHH Northstar Precision (Việt Nam),Thỏa thuận,29/10/2021,"Cổng 5 VPIC1, đường Tôn Đức Thắng, Khai Quang, Vĩnh Yên, Vĩnh Phúc.","Công ty TNHH Northstar Precision Việt Nam – Thành viên Tập Đoàn Polaris của Mỹ
Điều kiện làm việc:
Thời gian làm việc: 08:30 – 17:00, Từ thứ 2 đến thứ 6 hàng tuần (Nghỉ T7 & CN)
Công ty có xe đưa đón cho CBNV tuyến Hà Nội – Vĩnh Phúc
Công ty có chế độ đãi ngộ tốt, hoàn toàn tuân thủ luật lao động quy định.
Địa chỉ: Cổng 5 VPIC1, đường Tôn Đức Thắng, Khai Quang, Vĩnh Yên, Vĩnh Phúc.
Hotline: 0211 6265 525 máy lẻ 138
Email: recruitment@northstar.vn"
Công ty TNHH Phát triển THD Việt Nam Tuyển Nhân viên Kinh...,https://vinhphuc.work/cong-ty-tnhh-phat-trien-thd-viet-nam-tuyen-nhan-vien-kinh-doanh.html,,Thỏa thuận,28/10/2021,"Mê Linh, Vĩnh Yên, Vĩnh Phúc",
Công ty CP CNPT ô tô xe máy AMAC tuyển Công nhân...,https://vinhphuc.work/cong-ty-cp-cnpt-o-to-xe-may-amac-tuyen-cong-nhan-co-khi.html,Công Ty Cổ Phần Công Nghiệp Phụ Trợ Ô Tô Xe Máy Amac,7 - 9tr/tháng,Từ ngày 27/10,Phúc Yên - Vĩnh Phúc,
Công ty CP Kỹ Nghệ Bê Tông Việt Nhật Tuyển Kế toán...,https://vinhphuc.work/cong-ty-cp-ky-nghe-be-tong-viet-nhat-tuyen-ke-toan-noi-bo.html,Công ty Cổ phần Kỹ nghệ Bê tông Việt Nhật,7-8 triệu,27/10/2021,"thôn Quế, xã Hướng Đạo, huyện Tam Dương, tỉnh Vĩnh Phúc",
Công ty Cổ phần Sản xuất và Thương mại Mendo,https://vinhphuc.work/cong-ty-co-phan-san-xuat-va-thuong-mai-mendo.html,,10-20 triệu,27/10/2021,Số 78B Phố Nguôi - Hội Hợp- Vĩnh yên- Vĩnh Phúc,"Công ty Cổ phần Sản xuất và Thương mại Mendo
Địa chỉ: Số 78B Phố Nguôi – Hội Hợp- Vĩnh yên- Vĩnh Phúc
Điện thoại: 0368.235.135
Email: Quynhanh.memdo@gmail.com"
Công ty TNHH JinYoung HNS Vina Tuyển Nhân viên Cơ điện,https://vinhphuc.work/cong-ty-tnhh-jinyoung-hns-vina-tuyen-nhan-vien-co-dien.html,Công ty TNHH JinYoung HNS Vina,8-10 triệu,27/10/2021,"Lô CN 13 KCN Khai Quang, Vĩnh Yên, Vĩnh Phúc","Công ty TNHH JinYoung HNS Vina
Địa chỉ:Lô CN 13 KCN Khai Quang, Vĩnh Yên, Vĩnh Phúc
Điện thoại: 0211.3552.999 – 0962.111.398
Email: jinyounghnsvina@gmail.com"
Công ty Tnhh Kj Technology Vina Tuyển Nhân viên phòng khuôn,https://vinhphuc.work/cong-ty-tnhh-kj-technology-vina-tuyen-nhan-vien-phong-khuon.html,,Thỏa thuận,27/10/2021,KCN Bình Xuyên - Hương Canh - Bình Xuyên,"Công ty Tnhh Kj Technology Vina
Địa chỉ: KCN Bình Xuyên – Hương Canh – Bình Xuyên
Điện thoại: 0211 3866 808
Email: nhansukjtech@gmail.com"
Công ty TNHH công nghệ HSIEH YUAN Việt Nam Tuyển 03 Nhân...,https://vinhphuc.work/cong-ty-tnhh-cong-nghe-hsieh-yuan-viet-nam-tuyen-03-nhan-vien-van-phong.html,Công ty TNHH công nghệ HSIEH YUAN Việt Nam,Thỏa thuận,27/10/2021,Phường khai quang - TP Vĩnh Yên - Vĩnh phúc (đối diện công ty...,
Tuyển dụng 02 giáo viên tiếng Anh và 03 nhân viên tư...,https://vinhphuc.work/tuyen-dung-02-giao-vien-tieng-anh-va-03-nhan-vien-tu-van-tuyen-sinh-di-lam-ngay-tai-trung-tam-etina.html,Trung tâm Anh ngữ Etina,LCB + Thưởng,Nhận ngay từ ngày 18/04,Trung tâm Anh Ngữ ETINA - Đối diện UBND xã Vĩnh Thịnh - Vĩnh...,
Công ty TNHH Hưng Thịnh Phát tuyển Kế toán Kho,https://vinhphuc.work/cong-ty-tnhh-hung-thinh-phat-tuyen-ke-toan-kho.html,Công ty TNHH Hưng Thịnh Phát,Thỏa thuận,26/10/2021,Khu Kinh Tế Mới- Hợp Thịnh- Tam Dương- Vĩnh Phúc,"Ms. Ngọc- 0964261132
Email gửi CV: nguyenngoclinhhsw@gmail.com"
Chi nhánh Kỹ thuật Viettel Vĩnh Phúc Tuyển 03 vị trí mới,https://vinhphuc.work/chi-nhanh-ky-thuat-viettel-vinh-phuc-tuyen-03-vi-tri-moi.html,Viettelstore Vĩnh Phúc,Thỏa thuận,26/10/2021,"Tầng 3 Tòa nhà Viettel Vĩnh Phúc, KĐT Chùa Hà, Định Trung, TP Vĩnh...",
"Công ty TNHH FWKK Việt Nam Tuyển Trợ lý QA, Nhân viên...",https://vinhphuc.work/cong-ty-tnhh-fwkk-viet-nam-tuyen-tro-ly-qa-nhan-vien-tieng-trung.html,Công ty TNHH FWKK Việt Nam,Thỏa thuận,25/10/2021,"Lập Thạch, Vĩnh Phúc","Công ty TNHH FWKK Việt Nam
Địa chỉ: Sơn Đông, Lập Thạch, Vĩnh Phúc
Điện thoại: 0869172268
Email: hr.fwkkvn@fwkk.com.vn"
Công ty TNHH Quốc tế Cerie Tuyển dụng nhiều vị trí hấp...,https://vinhphuc.work/cong-ty-tnhh-quoc-te-cerie-tuyen-dung-nhieu-vi-tri-hap-dan.html,,Thỏa thuận,25/10/2021,"Lô N, KCN Bình Xuyên 1, Hương Canh, Bình Xuyên, Vĩnh Phúc",
Công ty TNHH Daegun Daegun Tuyển nhiều vị trí tháng 10/2021,https://vinhphuc.work/cong-ty-tnhh-daegun-daegun-tuyen-nhieu-vi-tri-thang-10-2021.html,Công ty TNHH Daegun Daegun,Thỏa thuận,25/10/2021,"Nhà xưởng trong công ty interflex, bá thiện, bình xuyên, tỉnh Vĩnh Phúc, VN","CÔNG TY TNHH DAEGUN DAEGUN
Địa chỉ : Nhà xưởng trong Công ty Interflex, Bá Thiện, Bình Xuyên, Tỉnh Vĩnh Phúc, VN
SĐT: 02113 582 333/ 0898 71 00 86
Email: gun200202@daum.net"
CLB Sunny Fitness Yoga & Pool cần tuyển 5 nhân viên bán...,https://vinhphuc.work/clb-sunny-fitness-yoga-pool-can-tuyen-5-nhan-vien-ban-hang.html,CLB Sunny Fitness Yoga & Pool,Thỏa thuận,từ ngày 23/10,"Khu phố Shophouse Toàn Phát, Thị trấn Thổ Tang, Vĩnh Tường, Vĩnh Phúc.",
Vitto Group thông báo Tuyển dụng Gấp Kỹ sư điện,https://vinhphuc.work/vitto-group-thong-tuyen-dung-gap-ky-su-dien.html,Công ty TNHH VITTO - VP,Thỏa thuận cực hấp dẫn (Từ 12 - 15 triệu),Từ ngày 23/10 đến khi tuyển đủ,Vĩnh Phúc,
Công ty TNHH UJU Vina Tuyển Nhân viên Hóa chất,https://vinhphuc.work/cong-ty-tnhh-uju-vina-tuyen-nhan-vien-hoa-chat.html,Công ty TNHH UJU Vina,Thỏa thuận,23/10/2021,"Số 55, Lô CN12 , KCN Khai Quang, Vĩnh Yên , Vĩnh Phúc",
"Công ty TNHH Vina Union tuyển dụng Nhân viên Kế toán, Nhân...",https://vinhphuc.work/cong-ty-tnhh-vina-union-tuyen-dung-nhan-vien-ke-toan-nhan-vien-ky-thuat.html,,Thỏa thuận,23/10/2021,Công ty TNHH Vina Union – Bá Thiện 2 – Thiện Kế - Bình...,"Liên Hệ : 02113 584 000
CV vui lòng gửi vào mail : tuyendungunionvp@gmail.com
(GHI RÕ TÊN – VỊ TRÍ ỨNG TUYỂN )
CV đạt yêu cầu sẽ liên hệ thời gian phỏng vấn"
Công ty TNHH Thiết bị điện Đức Tín Tuyển Kế toán Tổng...,https://vinhphuc.work/cong-ty-tnhh-thiet-bi-dien-duc-tin-tuyen-ke-toan-tong-hop.html,,Thỏa thuận,23/10/2021,11 Đào Sùng Nhạc-Thanh Giã 2-Khai Quang-Vĩnh Yên-Vĩnh Phúc (gần coopmart),
Công ty CP Kết nối Châu Âu trực thuộc Tập Đoàn GIOVANNI...,https://vinhphuc.work/cong-ty-cp-ket-noi-chau-au-truc-thuoc-tap-doan-giovanni-tuyen-thu-kho.html,Công ty CP Kết nối Châu Âu,Mức lương hấp dẫn,Hết tháng 11,"Đường 310, Sơn Bỉ, Gia Khánh, Bình Xuyên, Vĩnh Phúc",
Công ty cổ phần Bang Joo Electronics Việt Nam tuyển dụng Trưởng...,https://vinhphuc.work/cong-ty-co-phan-bang-joo-electronics-viet-nam-tuyen-dung-truong-phong-chat-luong.html,Công ty cổ phần Bang Joo Electronics Việt Nam,thỏa thuận,23/10/2021,Công ty CP Bang Joo Electronics Việt Nam,"Công Ty cổ phần Bang Joo Electronics Việt Nam
Địa chỉ: KCN Bá Thiện 1, Bình Xuyên, Vĩnh Phúc
Điện thoại: 02113888350
Email: huonglynguyen520@gmail.com"
"Công Ty Sindoh Vina Tuyển Nhân viên Hành chính, Nhân viên Cơ...",https://vinhphuc.work/cong-ty-sindoh-vina-tuyen-nhan-vien-hanh-chinh-nhan-vien-co-dien.html,Công Ty Sindoh Vina,Thỏa thuận,23/10/2021,"Lô CN 15, KCN Khai Quang, Vĩnh Yên, Vĩnh Phúc",
Công ty TNHH IMT VINA Tuyển Nhân viên Xuất nhập khẩu,https://vinhphuc.work/cong-ty-tnhh-imt-vina-tuyen-nhan-vien-xuat-nhap-khau.html,Công ty TNHH IMT VINA,Thỏa thuận,23/10/2021,KCN Bình Xuyên - Bình Xuyên - Vĩnh Phúc,"Công ty TNHH IMT VINA
Địa chỉ: KCN Bình Xuyên – Bình Xuyên – Vĩnh Phúc
Điện thoại: 02113.888.948/039.390.2806
Email: imtvina@gmail.com"
BAV tuyển dụng Nhân viên content marketing và Nhân viên thiết kế,https://vinhphuc.work/bav-tuyen-dung-nhan-vien-content-marketing-va-nhan-vien-thiet-ke.html,Công ty TNHH Đào tạo và Truyền thông BAV,Từ 6 - 9 triệu,Từ ngày 23/10,"Tầng 5, Toà nhà Minh Quân, Đường Lý Nam Đế, Sông Hồng Thủ Đô,...",
Tuyển Kế toán và Nhân viên thống kê tại Công ty CP...,https://vinhphuc.work/tuyen-ke-toan-va-nhan-vien-thong-ke-tai-cong-ty-cp-ket-noi-chau-au.html,Công ty CP Kết nối Châu Âu,Mức lương hấp dẫn,Nhận hồ sơ đến hết tháng 11,"Đường 310, Sơn Bỉ, Gia Khánh, Bình Xuyên, Vĩnh Phúc",
Tuyển dụng 500 Công nhân sản xuất tại Công ty CP Kết...,https://vinhphuc.work/tuyen-dung-500-cong-nhan-san-xuat-tai-cong-ty-cp-ket-noi-chau-au-truc-thuoc-tap-doan-giovanni.html,Công ty CP Kết nối Châu Âu,6 - 9 Triệu,Đến hết tháng 11 / 2021,"Đường 310, Sơn Bỉ, Gia Khánh, Bình Xuyên, Vĩnh Phúc",
Valuetronics Việt Nam tuyển dụng tháng 10,https://vinhphuc.work/valuetronics-viet-nam-tuyen-dung-thang-10.html,Công Ty TNHH Valuetronics Việt Nam,Thỏa thuận,Từ ngày 22/10/2021,Vĩnh phúc,
Công ty TNHH Northstar Precision Tuyển dụng Lái xe nâng,https://vinhphuc.work/cong-ty-tnhh-northstar-precision-tuyen-dung-lai-xe-nang.html,Công ty TNHH Northstar Precision (Việt Nam),Thỏa thuận,22/10/2021,Cổng bảo vệ nhà máy số 5 Công ty Cơ khí Chính xác 1...,
Công ty TNHH Top Intercube Electronics Vina Tuyển Công nhân Kho sản...,https://vinhphuc.work/cong-ty-tnhh-top-intercube-electronics-vina-tuyen-cong-nhan-kho-san-xuat.html,CÔNG TY TNHH TOP INTERCUBE ELECTRONICS,Thỏa thuận,22/10/2021,"LÔ C1, KCN BÁ THIỆN II, XÃ THIỆN KẾ, BÌNH XUYÊN, VĨNH PHÚC",
Công ty Cổ phần Gofl Phương Nam Tuyển Nhân viên Lái xe,https://vinhphuc.work/cong-ty-co-phan-gofl-phuong-nam-tuyen-nhan-vien-lai-xe.html,,Thỏa thuận,22/10/2021,"Công ty Cổ phần Gofl Phương Nam, Số 57, Đ Nguyễn Tất Thành, Phường...","Công ty Cổ phần Gofl Phương Nam
Địa chỉ: Số 57, Đ Nguyễn Tất Thành, Phường Khai Quang, Thành phố Vĩnh Yên
Điện thoại: 02116566866
Email: baophuongnam@globalicc.vn"
Công ty TNHH Tư vấn ASC Hana cần tuyển Kỹ sư CN...,https://vinhphuc.work/cong-ty-tnhh-tu-van-asc-hana-can-tuyen-ky-su-cn-moi-truong-chuyen-vien-tu-van-moi-truong.html,,thỏa thuận,từ 26/11/2021,"Phường Liên Bảo, thành phố Vĩnh Yên, tỉnh Vĩnh Phúc","*Nơi làm việc: Phường Liên Bảo, thành phố Vĩnh Yên, tỉnh Vĩnh Phúc
* Liên hệ: CV xin việc gửi về: asc.hanaconsultant@gmail.com (CV đề nghị đính kèm ảnh, bằng, bảng điểm và CNMT)."
Công ty TNHH SMI Vina Tuyển dụng mới tháng 10/2021,https://vinhphuc.work/cong-ty-tnhh-smi-vina-tuyen-dung-moi-thang-10-2021.html,Công ty TNHH SMI Vina,Thỏa thuận,21/10/2021,"Lô CN6 , KCN Bình Xuyên 2, Bá Hiến, Bình Xuyên, Vĩnh Phúc",
Công ty cổ phần kinh doanh thương mại và dịch vụ Hùng...,https://vinhphuc.work/cong-ty-co-phan-kinh-doanh-thuong-mai-va-dich-vu-hung-linh-tuyen-ke-toan-noi-bo.html,,Từ 6 triệu,21/10/2021,Nhà A3- KCN Thăng Long 3- Thiện Kế- Bình Xuyên – Vĩnh Phúc,
Tâp Đoàn Tuấn Hương tuyển kế toán bán hàng tại Showroom,https://vinhphuc.work/tap-doan-tuan-huong-tuyen-ke-toan-ban-hang-tai-showroom.html,Công ty Tập đoàn Tuấn Hương,5-7 triệu,21/10/2021,"104 Nguyễn Tất Thành, Tp Vĩnh Yên, Vĩnh Phúc",
Công ty CP CNPT ô tô xe máy AMAC tuyển Kỹ sư...,https://vinhphuc.work/cong-ty-cp-cnpt-o-to-xe-may-amac-tuyen-ky-su-co-khi-2.html,Công Ty Cổ Phần Công Nghiệp Phụ Trợ Ô Tô Xe Máy Amac,Thu nhập 12 - 15 triệu/tháng tùy theo năng lực,Từ ngày 21/10 đến khi tuyển đủ,Phúc Yên (Vĩnh Phúc),
Công ty Cổ phần XNK và sản xuất Nội thất HPL (Jager)...,https://vinhphuc.work/cong-ty-co-phan-xnk-va-san-xuat-noi-that-hpl-jager-tuyen-ke-toan-thanh-toan.html,Nhà máy Sản Xuất Nội Thất cao cấp Jager,Thỏa thuận theo năng lực,21/10/2021,KCN BÌNH XUYÊN 1,"Công ty Cổ phần XNK và sản xuất Nội thất HPL (Jager)
Địa chỉ: KCN Bình Xuyên 1, TT Hương Canh, huyện Bình Xuyên, tỉnh Vĩnh Phúc
Điện thoại: 02473.088.338
Email: hr2@jager.com.vn"
Công ty TNHH Kanefusa Manufacturing Việt Nam tuyển 01 Nhân viên Quản...,https://vinhphuc.work/cong-ty-tnhh-kanefusa-manufacturing-viet-nam-tuyen-01-nhan-vien-quan-ly-san-xuat.html,Công ty TNHH Kanefusa Manufacturing Việt Nam,Tùy vị trí,Từ ngày 20/10,"Lô C11,22,23 KCN Thăng Long, Thiện Kế, Bình Xuyên, Vĩnh Phúc",
Đăng Quang Watch Tuyển Nhân viên tại Phúc Yên,https://vinhphuc.work/dang-quang-watch-tuyen-nhan-vien-tai-phuc-yen.html,,Theo ca,20/10/2021,"Số 89- Hai Bà Trưng, Hùng Vương, Phúc Yên, Vĩnh Phúc (đối diện cổng...",
Công ty cổ phần Nam Trung Vĩnh Phúc Tuyển Kế toán kiêm...,https://vinhphuc.work/cong-ty-co-phan-nam-trung-vinh-phuc-tuyen-ke-toan-kiem-nhan-su.html,,Thỏa thuận,20/10/2021,"Số 9 đường Nguyễn Tất Thành, Phường Tích Sơn, Tỉnh Vĩnh Phúc","CÔNG TY CỔ PHẦN NAM TRUNG VĨNH PHÚC
Địa chỉ làm việc: Số 9 đường Nguyễn Tất Thành, Phường Tích Sơn, Tỉnh Vĩnh Phúc
Liên hệ trực tiếp: 0398.290.488 (Ms Phượng)
Email: phuong2994@gmail.com"
Công ty TNHH Thương Mại & DV Led Thành Công tuyển Kế...,https://vinhphuc.work/cong-ty-tnhh-thuong-mai-dv-led-thanh-cong-tuyen-ke-toan-noi-bo.html,,Thỏa thuận,20/10/2021,"Đ.Tôn Đức Thắng, Tam Lộng, Hương Sơn, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Thương Mại & DV Led Thành Công .
Địa điểm làm việc: Đ.Tôn Đức Thắng, Tam Lộng, Hương Sơn, Bình Xuyên, Vĩnh Phúc
Email: ledthanhcong88@gmail.com
Điện thoại + Zalo: 0388.036.360"
Công ty Powernet Vina Tuyển Phiên dịch tiếng Trung,https://vinhphuc.work/cong-ty-powernet-vina-tuyen-phien-dich-tieng-trung.html,Công ty TNHH Powernet Vina,Thỏa thuận,20/10/2021,"KCN Bình Xuyên 2, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Powernet Vina
Địa chỉ: KCN Bình Xuyên 2, Bình Xuyên, Vĩnh Phúc Điện thoại: 02113565866/110 Email: hr.powernetvina@gmail.com"
Công Ty Cổ Phần Đầu Tư Bất Động Sản Đông Bắc Tuyển...,https://vinhphuc.work/cong-ty-co-phan-dau-tu-bat-dong-san-dong-bac-tuyen-nhan-vien-van-phong.html,,Từ 6-8 triệu,20/10/2021,SN 69 Nguyễn Chí Thanh - Liên Bảo - Vĩnh Yên - Vĩnh Phúc,Công Ty Cổ Phần Đầu Tư Bất Động Sản Đông Bắc Địa điểm: SN 69 Nguyễn Chí Thanh – Liên Bảo – Vĩnh Yên – Vĩnh Phúc Điện thoại: 036.68.41.333 Email: dongbacland.bds@gmail.com
"Denko Việt Nam Tuyển Kỹ thuật thang máy, Nhân viên QC Cơ...",https://vinhphuc.work/denko-viet-nam-tuyen-ky-thuat-thang-may-nhan-vien-qc-co-khi.html,Công ty TNHH Denko Việt Nam,Thỏa thuận,20/10/2021,"Lô C3-3, KCN Bá Thiện2 - Thiện Kế - Bình Xuyên - Vĩnh Phúc",
