title,url,company,salary,deadline,location,lien_he
Nhiều Vị trí Tốt Tháng 11/2024 – Nhà máy Công ty TNHH...,https://vinhphuc.work/nhieu-vi-tri-tot-thang-11-2024-nha-may-cong-ty-tnhh-xe-buyt-daewoo-viet-nam-tuyen-dung.html,Công ty TNHH Xe Buýt Daewoo Việt Nam,Thoả thuận,19/12/2024,KCN Khai Quang,"Công ty TNHH Xe Buýt Daewoo Việt Nam
Địa điểm làm việc: Nhà máy 1 – Lô CN 9, KCN Khai Quang, Phường Khai Quang, Vĩnh Yên, Vĩnh Phúc
Điện thoại: 0211 3721 335
———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên.
✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/wazevd618 – Vĩnh Yên: https://zalo.me/g/ndrfpj715 – Bình Xuyên: https://zalo.me/g/iboefu476 – Phúc Yên: https://zalo.me/g/uxsbbp341 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/sgnojw605 – Kỹ thuật: https://zalo.me/g/nusgqf429"
Nhiều vị trí tại – Nhà máy XNK và Sản xuất nội...,https://vinhphuc.work/nhieu-vi-tri-tai-nha-may-xnk-va-san-xuat-noi-that-hpl-jager-tuyen-dung.html,Công ty cổ phần xuất nhập khẩu và sản xuất nội thất HPL Bình Xuyên,Thoả thuận,30/11/2024,Bình Xuyên,"Công ty Cổ phần XNK và sản xuất Nội thất HPL (Jager)
Địa chỉ: KCN Bình Xuyên 1, TT Hương Canh, huyện Bình Xuyên, tỉnh Vĩnh Phúc
Điện thoại: 0247.3088.338- 0962. 873.132"
Trợ lý Cửa Hàng – Marketing & Sale Online – Chuỗi Thời...,https://vinhphuc.work/tro-ly-cua-hang-marketing-sale-online-chuoi-thoi-trang-noi-y-100-feeling-tuyen-dung-moi.html,Cửa hàng Thời trang Nội Y 100% Feeling,Thoả thuận,20/12/2024,Vĩnh Yên,"Thời trang Nội Y 100% Feeling
Địa chỉ: SN 81 Ngô Quyền, Vĩnh Yên, Vĩnh Phúc
Điện thoại: 0922.289298 / 0965.843188"
"Nhiều vị trí Cơ khí chế tạo, LĐPT (Chuyên ngày) – Công...",https://vinhphuc.work/nhieu-vi-tri-co-khi-che-tao-ldpt-chuyen-ngay-cong-ty-cp-hop-tac-hung-thinh-tuyen-dung.html,Công ty cổ phần hợp tác Hưng Thịnh,Thoả thuận,30/11/2024,Bình Xuyên,"Công ty cổ phần hợp tác Hưng Thịnh Địa chỉ Nhà máy: KCN Bình Xuyên 1, TT Hương Canh, Bình Xuyên, Vĩnh Phúc. Điện thoại: 0986.443.193
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng.
Ứng viên vui lòng liên hệ trực tiếp hoặc nộp hồ sơ cuối tin nút: “NỘP HỒ SƠ”
———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên.
✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/wazevd618 – Vĩnh Yên: https://zalo.me/g/ndrfpj715 – Bình Xuyên: https://zalo.me/g/iboefu476 – Phúc Yên: https://zalo.me/g/uxsbbp341 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/sgnojw605 – Kỹ thuật: https://zalo.me/g/nusgqf429"
"Nhân viên Kho (biết lái xe nâng), Kế toán tổng hợp, Nhân...",https://vinhphuc.work/nhan-vien-kho-biet-lai-xe-nang-ke-toan-tong-hop-nhan-vien-kinh-doanh-cong-nhan-san-xuat-cong-ty-tnhh-bao-bi-atlantic-tuyen-dung.html,Công Ty TNHH Bao Bì Atlantic,Thoả thuận,15/11/2024,Bình Xuyên,"Công ty TNHH Bao bì Atlantic
Địa chỉ: Cụm CN Kếu – Thị trấn Đạo Đức – Bình Xuyên – Vĩnh phúc
Điện thoại: 0211.6552983 / 03.445.448.30
———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên.
✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/wazevd618 – Vĩnh Yên: https://zalo.me/g/ndrfpj715 – Bình Xuyên: https://zalo.me/g/iboefu476 – Phúc Yên: https://zalo.me/g/uxsbbp341 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/sgnojw605 – Kỹ thuật: https://zalo.me/g/nusgqf429 ​"
"Bác sĩ chuyên khoa tâm thần, Cử nhân Tâm lý- Bệnh viện...",https://vinhphuc.work/bac-si-chuyen-khoa-tam-than-cu-nhan-tam-ly-benh-vien-huu-nghi-lac-viet-lvfh-tuyen-dung.html,Bệnh viện Hữu Nghị Lạc Việt,Thoả thuận,30/11/2024,Vĩnh Yên,Bệnh viện Hữu nghị Lạc Việt
"Quản lý nhà hàng, Đầu bếp, Nhân viên phục vụ, Nhân viên...",https://vinhphuc.work/quan-ly-nha-hang-dau-bep-nhan-vien-phuc-vu-nhan-vien-phu-bep-nha-hang-yuk-miga-tuyen-dung-chuan-bi-di-vao-hoat-dong.html,Công ty TNHH Yuk Miga,Thoả thuận,30/11/2024,Vĩnh Yên,"Nhà hàng Yuk Miga
Địa chỉ : Lô 17A , Khu đô thị City Light, Phường Khai Quang, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc
Điện thoại: 0966763533
Được tham gia đóng Bảo hiểm đầy đủ theo quy định của pháp luật"
"Nhiều vị trí Quản lý, Nhân viên, Công nhân – Công ty...",https://vinhphuc.work/nhieu-vi-tri-quan-ly-nhan-vien-cong-nhan-cong-ty-co-phan-cong-nghiep-toyotaki-tuyen-dung.html,CÔNG TY CỔ PHẦN CÔNG NGHIỆP TOYOTAKI,Thoả thuận,30/11/2024,Vĩnh Yên,
Trưởng phòng Hành chính nhân sự – Công ty TNHH Utech Việt...,https://vinhphuc.work/truong-phong-hanh-chinh-nhan-su-cong-ty-tnhh-utech-viet-nam-thong-bao-tuyen-dung.html,Công ty TNHH Utech Việt Nam,Thoả thuận,30/11/2024,Bình Xuyên,"Công ty TNHH Utech Việt Nam Địa điểm làm việc tại: Đường số 5, KCN Bình Xuyên, Xã Sơn Lôi, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc
Điện thoại: 0986.946.047"
"Kỹ thuật chỉnh máy ép nhựa, 06 Vị trí Công nhân các...",https://vinhphuc.work/ky-thuat-chinh-may-ep-nhua-06-vi-tri-cong-nhan-cac-bo-phan-cong-ty-tnhh-cong-nghiep-chinh-dat-tuyen-dung.html,Công ty TNHH Công nghiệp Chính Đạt,Thoả thuận,30/11/2024,Bình Xuyên,"Công ty TNHH Công nghiệp Chính Đạt
Địa chỉ công ty: KCN Bình Xuyên, Thị trấn Đạo Đức, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc
Điện thoại liên hệ: 0211.3593.359
———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên.
✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/wazevd618 – Vĩnh Yên: https://zalo.me/g/ndrfpj715 – Bình Xuyên: https://zalo.me/g/iboefu476 – Phúc Yên: https://zalo.me/g/uxsbbp341 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/sgnojw605 – Kỹ thuật:"
"Trưởng phòng Kinh doanh, Nhân viên Kinh doanh (Ko đi Thị trường),...",https://vinhphuc.work/truong-phong-kinh-doanh-nhan-vien-kinh-doanh-ko-di-thi-truong-ke-toan-mua-hang-ke-toan-ban-hang-cong-ty-tnhh-times-steel-tuyen-dung.html,Công ty TNHH Times Steel,Thoả thuận,30/11/2024,Vĩnh Yên,"Công ty TNHH Times Steel
Địa chỉ: 88 Lê Hồng Phong, Đồng Tâm, Vĩnh Yên, Vĩnh Phúc
Điện thoại: 0913.284.621
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng.
Nộp hồ sơ cuối tin, nút: “ NỘP HỒ SƠ”
———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên.
✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/wazevd618 – Vĩnh Yên: https://zalo.me/g/ndrfpj715 – Bình Xuyên: https://zalo.me/g/iboefu476 – Phúc Yên: https://zalo.me/g/uxsbbp341 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/sgnojw605 – Kỹ thuật: https://zalo.me/g/nusgqf429"
"Quản lý chất lượng, Nhân viên Kinh doanh (Ko áp doanh số),...",https://vinhphuc.work/quan-ly-chat-luong-nhan-vien-kinh-doanh-ko-ap-doanh-so-ky-thuat-duc-cong-nhan-cac-cong-doan-cong-ty-tnhh-jinyoung-hns-vina-tuyen-dung.html,Công ty TNHH JinYoung HNS Vina,Thoả thuận,11/12/2024,KCN Khai Quang,"Công ty TNHH JINYOUNG HNS VINA
Địa chỉ: Lô CN13 – KCN Khai Quang,Vĩnh Yên, Vĩnh Phúc
Điện thoại: 0962.111.398"
"Kỹ sư xây dựng, Thuỷ lợi, Cán bộ giám sát – Quản...",https://vinhphuc.work/ky-su-xay-dung-thuy-loi-can-bo-giam-sat-quan-ly-mang-luoi-phu-trach-phong-hanh-chinh-cong-ty-co-phan-xay-dung-procons-tuyen-dung.html,Nhà máy nước sạch Sông Hồng cấp cho phía Nam Tỉnh Vĩnh Phúc,Thoả thuận,31/12/2024,Vĩnh Tường,"Nhà máy nước sạch Sông Hồng cấp cho phía Nam Tỉnh Vĩnh Phúc
Điện thoại : 0866.985.085
Địa chỉ: Quốc lộ 2C cũ, xã Tam Phúc- huyện Vĩnh Tường- tỉnh Vĩnh Phúc.
Lưu ý: Nộp hồ sơ ngay dưới nút: “NỘP HỒ SƠ”
Công ty không thu bất kỳ khoản phía nào liên quan đến tuyển dụng.

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên.
✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/wazevd618 – Vĩnh Yên: https://zalo.me/g/ndrfpj715 – Bình Xuyên: https://zalo.me/g/iboefu476 – Phúc Yên: https://zalo.me/g/uxsbbp341 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/sgnojw605 – Kỹ thuật: https://zalo.me/g/nusgqf429"
"Nhân viên Kinh doanh (Không áp doanh số), Công nhân Sản xuất...",https://vinhphuc.work/nhan-vien-kinh-doanh-khong-ap-doanh-so-cong-nhan-san-xuat-chinh-thuc-cong-ty-tnhh-sky-denov-vina-tuyen-dung.html,Công ty TNHH Sky Denov Vina,Thoả thuận,30/11/2024,Bình Xuyên,
Công ty TNHH Arcadyan Technology (Việt Nam) Tuyển dụng 08 Vị trí...,https://vinhphuc.work/cong-ty-tnhh-arcadyan-technology-viet-nam-tuyen-dung-08-vi-tri-ky-thuat-mua-hang-jqe.html,Công ty TNHH Arcadyan Technology (Việt Nam),Thoả thuận,31/12/2024,Bình Xuyên,"Công ty TNHH Arcadyan Technology (Việt Nam)
Địa chỉ: KCN Thăng Long Vĩnh Phúc – Bình Xuyên – Vĩnh Phúc
Điện thoại: 02113.858.666 (Ext: 32161) & 0397580197 & 0911893228

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên.
✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/wazevd618 – Vĩnh Yên: https://zalo.me/g/ndrfpj715 – Bình Xuyên: https://zalo.me/g/iboefu476 – Phúc Yên: https://zalo.me/g/uxsbbp341 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/sgnojw605 – Kỹ thuật: https://zalo.me/g/nusgqf429 ​"
Công ty Cổ phần Đầu tư Xây dựng và Cơ khí Đức...,https://vinhphuc.work/cong-ty-co-phan-dau-tu-xay-dung-va-co-khi-duc-phat-tuyen-dung-08-vi-tri-tot-thang-11-2024.html,"Công ty CP Đầu tư, Xây dựng và Cơ khí Đức Phát",Thoả thuận,30/11/2024,Bình Xuyên,"Công ty Cổ phần Đầu tư Xây dựng và Cơ khí Đức Phát
Địa chỉ: Km18, QL2A, thị trấn Đạo Đức, huyện Bình Xuyên, tỉnh Vĩnh Phúc
Liên hệ: Ms Linh- 0354631762"
"LĐPT (chuyên ngày), Nhân viên Thiết kế, Nhân viên QC, Thợ hàn...",https://vinhphuc.work/ldpt-chuyen-ngay-nhan-vien-thiet-ke-nhan-vien-qc-tho-han-mig-cong-nhan-gia-cong-khuon-mau-cong-ty-cp-hop-tac-hung-thinh-tuyen-dung.html,Công ty cổ phần hợp tác Hưng Thịnh,Thoả thuận,15/11/2024,Bình Xuyên,"Công ty cổ phần hợp tác Hưng Thịnh Địa chỉ Nhà máy: KCN Bình Xuyên 1, TT Hương Canh, Bình Xuyên, Vĩnh Phúc. Điện thoại: 0986.443.193
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng.
Ứng viên vui lòng liên hệ trực tiếp hoặc nộp hồ sơ cuối tin nút: “NỘP HỒ SƠ”
———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên.
✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/wazevd618 – Vĩnh Yên: https://zalo.me/g/ndrfpj715 – Bình Xuyên: https://zalo.me/g/iboefu476 – Phúc Yên: https://zalo.me/g/uxsbbp341 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/sgnojw605 – Kỹ thuật: https://zalo.me/g/nusgqf429"
"07 Vị trí Kinh doanh, Thiết kế, Quản lý chính sách, Phụ...",https://vinhphuc.work/07-vi-tri-kinh-doanh-thiet-ke-quan-ly-chinh-sach-phu-trach-thi-cong-cong-ty-co-phan-cong-nghiep-a-my-tuyen-dung.html,Công ty Cổ phần Công nghiệp Á Mỹ,Thoả thuận,30/11/2024,Lập Thạch,"Công ty Cổ phần Công nghiệp Á Mỹ – Amy Grupo
Địa chỉ: Lô 1- KCN Thái Hòa, Liễn Sơn, Liên Hòa, TT Hoa Sơn, Lập Thạch, Vĩnh Phúc.
SĐT liên hệ: 0987.985.301 (Ms.Loan-P.HCNS)"
"Trưởng Nhóm Bán Hàng Qua Điện Thoại, CTV Telesales (Không yc kinh...",https://vinhphuc.work/truong-nhom-ban-hang-qua-dien-thoai-ctv-telesales-khong-yc-kinh-nghiem-cong-ty-tnhh-minh-vy-vinh-phuc-tuyen-dung.html,Công ty TNHH Minh Vy Vĩnh Phúc,Thoả thuận,30/11/2024,Vĩnh Yên,"Công ty TNHH Minh Vy Vĩnh Phúc
Địa chỉ: SN 81 Nguyễn Khoái – Đồng Tâm – Vĩnh Yên – Vĩnh Phúc
Điện thoại: 0985.468.962
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến tuyển dụng
Nộp hồ so tại nút: “NỘP HỒ SƠ”
———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên.
✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/wazevd618 – Vĩnh Yên: https://zalo.me/g/ndrfpj715 – Bình Xuyên: https://zalo.me/g/iboefu476 – Phúc Yên: https://zalo.me/g/uxsbbp341 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/sgnojw605 – Kỹ thuật: https://zalo.me/g/nusgqf429"
