title,url,company,salary,deadline,location,lien_he
Sắp đi vào hoạt động – Tổ chức Giáo dục và Đào...,https://vinhphuc.work/sap-di-vao-hoat-dong-to-chuc-giao-duc-va-dao-tao-apollo-tai-vinh-phuc-thong-bao-tuyen-dung-cac-vi-tri-moi.html,,Tùy vị trí,Đến 15/06/2023,"35 Phan Chu Trinh, Khai Quang, Vĩnh Yên, Vĩnh Phúc","Tổ chức Giáo dục và Đào tạo Apollo tại Vĩnh Phúc
Địa chỉ: 35 Phan Chu Trinh, Khai Quang, Vĩnh Yên, Vĩnh Phúc SĐT: 02473002999"
Công ty TNHH HJC VINA Thông báo Tuyển dụng Nhân viên Phát...,https://vinhphuc.work/cong-ty-tnhh-hjc-vina-thong-bao-tuyen-dung-nhan-vien-phat-trien-co-kinh-nghiem-qc.html,Công ty TNHH HJC VINA,Thỏa thuận,Đến 15/05/2023,"Lô 14 KCN Khai Quang, Vĩnh Yên, Vĩnh Phúc",
Công ty TNHH Công nghiệp Minda Việt Nam Thông báo Tuyển dụng...,https://vinhphuc.work/cong-ty-tnhh-cong-nghiep-minda-viet-nam-thong-bao-tuyen-dung-06-vi-tri-tot.html,Công ty TNHH công nghiệp Minda Việt Nam,Thỏa thuận,Đến khi tuyển đủ,"Khu công nghiệp Bình Xuyên, Thị trấn Đạo Đức, Huyện Bình Xuyên, Tỉnh Vĩnh...","Công ty TNHH Công nghiệp Minda Việt Nam
Địa chỉ: Khu công nghiệp Bình Xuyên, Thị trấn Đạo Đức, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc, Việt Nam Điện thoại: 0211-3593501
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến tuyển dụng"
BỆNH VIỆN MẮT TRƯỜNG PHÚC SẮP KHAI TRƯƠNG TUYỂN DỤNG NHIỀU VỊ...,https://vinhphuc.work/benh-vien-mat-truong-phuc-sap-khai-truong-tuyen-dung-nhieu-vi-tri-hap-dan.html,CÔNG TY CỔ PHẦN BỆNH VIỆN MẮT VĨNH PHÚC,Tùy vị trí,Đến khi tuyển đủ,"Số C27, C28, C29, C30 Khu đô thị liền kề Đường Bà Triệu, Liên...","PHÒNG NHÂN SỰ – BỆNH VIỆN MẮT QUỐC TẾ VĨNH PHÚC
Địa chỉ: Số C27, C28, C29, C30 Khu đô thị liền kề Đường Bà Triệu, Liên Bảo, Vĩnh Yên, Vĩnh Phúc
Điện thoại: 02113575115 / 0982 826 993
– Tiêu đề mail theo cú pháp “Vị trí ứng tuyển – Họ và tên
Ưu tiên ứng viên nộp hồ sơ sớm, Bệnh viện sẽ dừng nhận hồ sơ khi tuyển đủ số lượng nhân sự"
KHÔNG ÁP DOANH SỐ – Công ty TNHH Sky Denov Vina Tuyển...,https://vinhphuc.work/khong-ap-doanh-so-cong-ty-tnhh-sky-denov-vina-tuyen-dung-nhan-vien-kinh-doanh-tieng-trung.html,Công ty TNHH Sky Denov Vina,Thỏa thuận,Đến 15/05/2023,Công ty TNHH Sky Denov Vina,
Công ty TNHH Công nghiệp chính xác Việt Nam 1(VPIC1) Tuyển dụng...,https://vinhphuc.work/cong-ty-tnhh-cong-nghiep-chinh-xac-viet-nam-1vpic1-tuyen-dung-nhan-vien-phong-qc.html,Công ty TNHH công nghiệp chính xác Việt Nam 1,Thỏa thuận,Đến 15/05/2023,"KCN Khai Quang, Vĩnh Yên, Vĩnh Phúc","CÔNG TY TNHH CÔNG NGHIỆP CHÍNH XÁC VIỆT NAM 1
Địa chỉ: KCN Khai Quang, Vĩnh Yên, Vĩnh Phúc
Điện thoại: 0985 816 836"
Công ty TNHH Hirota Precision Việt Nam (Vĩnh Phúc) Tuyển dụng Nhân...,https://vinhphuc.work/cong-ty-tnhh-hirota-precision-viet-nam-vinh-phuc-tuyen-dung-nhan-vien-sua-khuan.html,Công ty TNHH Hirota Precision Việt Nam,Thỏa thuận,Đến 15/05/2023,"Lô CN11, KCN Khai Quang, phường Khai Quang, Vĩnh Yên, Vĩnh Phúc","Công ty TNHH Hirota Precision Việt Nam Địa chỉ: Lô CN11, KCN Khai Quang, phường Khai Quang, thành phố Vĩnh Yên, tỉnh Vĩnh Phúc Điện thoại: 02113712301 – 0972908134"
Công ty CP Đầu Tư Khoáng Sản Việt Nhật Tuyển dụng Kế...,https://vinhphuc.work/cong-ty-cp-dau-tu-khoang-san-viet-nhat-tuyen-dung-ke-toan-thue.html,Công ty CP Đầu Tư Khoáng Sản Việt Nhật,Từ 10-15 triệu,Đến 15/06/2023,"Thôn Quế, Xã Hướng Đạo, Huyện Tam Dương, Tỉnh Vĩnh Phúc","Công ty CP Đầu Tư Khoáng Sản Việt Nhật ĐC: Thôn Quế, Xã Hướng Đạo, Huyện Tam Dương, Tỉnh Vĩnh Phúc 02112 212 888"
Công ty TNHH Voso Hinge Intelligence Technology (Việt Nam) Tuyển dụng mới,https://vinhphuc.work/cong-ty-tnhh-voso-hinge-intelligence-technology-viet-nam-tuyen-dung-moi.html,Công ty TNHH Voso Hinge Intelligence Technology (Việt Nam),Tùy vị trí,Đến 30/05/2023,"Lô 1, Cụm 17, Khu công nghiệp Khai Quang, Phường Khai Quang, Thành phố...","Công ty TNHH Voso Hinge Intelligence Technology (Việt Nam)
Địa chỉ: Lô 1, Cụm 17, Khu công nghiệp Khai Quang, Phường Khai Quang, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc, Việt Nam
Điện thoại: 0912240584"
Công ty TNHH Công nghệ HSIEH YUAN Việt Nam Tuyển dụng Nhân...,https://vinhphuc.work/cong-ty-tnhh-cong-nghe-hsieh-yuan-viet-nam-tuyen-dung-nhan-vien-phong-qa.html,Công ty TNHH công nghệ HSIEH YUAN Việt Nam,Thỏa thuận,31/05/2023,Khai Quang - Vĩnh Yên - Vĩnh Phúc,
Công ty TNHH BIBUM Việt Nam Thông báo Tuyển dụng thêm 02...,https://vinhphuc.work/cong-ty-tnhh-bibum-viet-nam-thong-bao-tuyen-dung-them-02-nhan-vien-kinh-doanh.html,Công ty TNHH BIBUM Việt Nam,Thỏa thuận,Đến khi tuyển đủ,"Đường Tống Duy Tân, KĐT. Đồng Sơn, P. Phúc Thắng, TP. Phúc Yên, T....","Công ty TNHH BIBUM Việt Nam
VPGD: Đường Tống Duy Tân, KĐT. Đồng Sơn, P. Phúc Thắng, TP. Phúc Yên, T. Vĩnh Phúc
Liên hệ: 0978 896 000"
Công ty TNHH Cherng Wei Việt Nam Tuyển dụng Nhân viên Hành...,https://vinhphuc.work/cong-ty-tnhh-cherng-wei-viet-nam-tuyen-dung-nhan-vien-hanh-chinh-nhan-su.html,Công ty TNHH Cherng Wei Việt Nam,Thỏa thuận,Đến 15/05/2023,"Lô 12A, Khu công nghiệp Khai Quang, Phường Khai Quang, Thành phố Vĩnh Yên,...","Công ty TNHH Cherng Wei Việt Nam
Địa chỉ : Lô 12A, Khu công nghiệp Khai Quang, Phường Khai Quang, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc, Việt Nam
Điện thoại : 0211.3861862"
Công ty TNHH Nanos Việt Nam Thông báo Tuyển dụng Leader sản...,https://vinhphuc.work/cong-ty-tnhh-nanos-viet-nam-thong-bao-tuyen-dung-leader-san-xuat.html,Công ty TNHH Nanos Việt Nam,Thỏa thuận,Đến khi tuyển đủ,"Lô C9, KCN Bá Thiện 2, Thiện Kế, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Nanos Việt Nam
SĐT: 0211.3888.400/401
Địa chỉ: Lô C9, KCN Bá Thiện 2, Thiện Kế, Bình Xuyên, Vĩnh Phúc
CV dự tuyển ghi rõ: VỊ TRÍ DỰ TUYỂN- HỌ TÊN . Ví dụ : CV TPHCNS – Nguyễn Thị A"
Xí nghiệp XZ72 Thông báo Tuyển dụng 02 Cán bộ Kỹ thuật,https://vinhphuc.work/xi-nghiep-xz72-thong-bao-tuyen-dung-02-can-bo-ky-thuat.html,Xí nghiệp XZ72,Thỏa thuận,Đến khi tuyển đủ,"Xã An Hòa, Huyện Tam Dương, Tỉnh Vĩnh Phúc","Xí nghiệp XZ72
Địa chỉ: Xã An Hòa, Huyện Tam Dương, Tỉnh Vĩnh Phúc
Điện thoại: 0982089378."
SẮP ĐI VÀO HOẠT ĐỘNG – BỆNH VIỆN MẮT QUỐC TẾ VĨNH...,https://vinhphuc.work/sap-di-vao-hoat-dong-benh-vien-mat-quoc-te-vinh-phuc-tuyen-dung-cac-khoi-chuyen-mon-khoi-van-phong-2.html,CÔNG TY CỔ PHẦN BỆNH VIỆN MẮT VĨNH PHÚC,Tùy vị trí,Đến khi tuyển đủ,"Số C27, C28, C29, C30 Khu đô thị liền kề Đường Bà Triệu, Liên...","PHÒNG NHÂN SỰ – BỆNH VIỆN MẮT QUỐC TẾ VĨNH PHÚC
Địa chỉ: Số C27, C28, C29, C30 Khu đô thị liền kề Đường Bà Triệu, Liên Bảo, Vĩnh Yên, Vĩnh Phúc
Điện thoại: 02113575115 / 0982 826 993
– Tiêu đề mail theo cú pháp “Vị trí ứng tuyển – Họ và tên
Ưu tiên ứng viên nộp hồ sơ sớm, Bệnh viện sẽ dừng nhận hồ sơ khi tuyển đủ số lượng nhân sự"
KHÔNG ÁP DOANH SỐ – Công ty TNHH Sky Denov Vina Thông...,https://vinhphuc.work/khong-ap-doanh-so-cong-ty-tnhh-sky-denov-vina-thong-bao-tuyen-dung-nhan-vien-kinh-doanh-tieng-trung.html,Công ty TNHH Sky Denov Vina,Thỏa thuận,Đến 30/04/2023,Công ty TNHH Sky Denov Vina,
Công ty TNHH CDL PRECISION TECHNOLOGY (Việt Nam) Thông báo Tuyển dụng...,https://vinhphuc.work/cong-ty-tnhh-cdl-precision-technology-viet-nam-thong-bao-tuyen-dung-nhieu-vi-tri-thang-05-2023.html,Công ty TNHH CDL Precision Technology Vietnam,Tùy vị trí,Đến khi tuyển đủ,"Lô 14, KCN Bình Xuyên, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc, Thị trấn Hương...",
Thaco Auto Vĩnh Phúc tuyển dụng Tư vấn Bán hàng Kia-Mazda,https://vinhphuc.work/thaco-auto-vinh-phuc-tuyen-dung-tu-van-ban-hang-kia-mazda.html,Công ty Cổ Phần Ôtô Trường Hải,Thỏa thuận,Đến 15/05/2023,"Thôn vật cách, Đồng Cương, Yên Lạc, Vĩnh Phúc. / Xóm Phổ, Quất Lưu,...",
Xí nghiệp XZ72 Thông báo Tuyển dụng Cán bộ Kỹ thuật,https://vinhphuc.work/xi-nghiep-xz72-thong-bao-tuyen-dung-can-bo-ky-thuat.html,Xí nghiệp XZ72,Thỏa thuận,Đến khi tuyển đủ,"Xã An Hòa, Huyện Tam Dương, Tỉnh Vĩnh Phúc","Xí nghiệp XZ72
Địa chỉ: Xã An Hòa, Huyện Tam Dương, Tỉnh Vĩnh Phúc
Điện thoại: 0982089378."
Công ty TNHH Công nghiệp Minda Việt Nam Thông báo Tuyển dụng...,https://vinhphuc.work/cong-ty-tnhh-cong-nghiep-minda-viet-nam-thong-bao-tuyen-dung-cac-vi-tri-chat-luong-cao.html,Công ty TNHH công nghiệp Minda Việt Nam,Thỏa thuận,Đến khi tuyển đủ,"Khu công nghiệp Bình Xuyên, Thị trấn Đạo Đức, Huyện Bình Xuyên, Tỉnh Vĩnh...","Công ty TNHH Công nghiệp Minda Việt Nam
Địa chỉ: Khu công nghiệp Bình Xuyên, Thị trấn Đạo Đức, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc, Việt Nam Điện thoại: 0211-3593501
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến tuyển dụng"
Nhà hàng lớn Tam Giao Vĩnh Phúc Thông báo Tuyển dụng Chảo...,https://vinhphuc.work/nha-hang-lon-tam-giao-vinh-phuc-thong-bao-tuyen-dung-chao-chinh-nhan-vien-decor.html,Nhà hàng Tam Giao,Thỏa thuận,Đến 30/05/2023,"Số nhà 369 và 369D Nguyễn Tất Thành, phường Liên Bảo, Tp Vĩnh Yên,...","Nhà hàng Tam Giao
Địa chỉ: Số nhà 369 và 369D Nguyễn Tất Thành, phường Liên Bảo, Tp Vĩnh Yên, Vĩnh Phúc. Điện thoại: 02113.86266 /  0986.84.15.16 – 0828.683.666"
Công ty TNHH HG Mould Ent VN Thông báo Tuyển dụng Nhân...,https://vinhphuc.work/cong-ty-tnhh-hg-mould-ent-vn-thong-bao-tuyen-dung-nhan-vien-kho.html,Công ty TNHH HG Mould Ent Việt Nam,Thỏa thuận,Đến khi tuyển đủ,"Lô C13- Khu CN Thăng Long Vĩnh Phúc, Xã Thiện Kế, Huyện Bình Xuyên,...",
Công ty TNHH SumiRiko Việt Nam Tuyển dụng Nhân viên Hành chính...,https://vinhphuc.work/cong-ty-tnhh-sumiriko-viet-nam-tuyen-dung-nhan-vien-hanh-chinh-nhan-su.html,Công ty TNHH SumiRiko Việt Nam,Thỏa thuận,Đến khi tuyển đủ,KCN Thăng Long VP,"Công ty TNHH SumiRiko Việt Nam
Địa chỉ: Lô số B10-11, Khu công nghiệp Thăng Long Vĩnh Phúc, Xã Thiện Kế, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc, Việt Nam
Điện thoại: 02113.555.689"
"Trung Tâm Anh ngữ ETINA Tuyển dụng Giáo viên Tiếng Anh, Nhân...",https://vinhphuc.work/trung-tam-anh-ngu-etina-tuyen-dung-giao-vien-tieng-anh-nhan-vien-tu-van-giao-duc.html,Trung tâm Anh ngữ Etina,Lương: 6 - 15 triệu + Thưởng,Nhận ngay,Trung tâm Anh Ngữ ETINA - Đối diện UBND xã Vĩnh Thịnh - Vĩnh...,"Trung Tâm Anh ngữ ETINA
Địa chỉ: Đối diện UBND xã Vĩnh Thịnh – Vĩnh Tường – Vĩnh Phúc.
Ứng viên gửi CV tại nút nộp hồ sơ phía cuối bài Điện thoại Liên hệ: Mr. Hoàng 0986 839 698"
Công ty TNHH BIBUM Việt Nam Thông báo Tuyển dụng 02 Nhân...,https://vinhphuc.work/cong-ty-tnhh-bibum-viet-nam-thong-bao-tuyen-dung-02-nhan-vien-kinh-doanh.html,Công ty TNHH BIBUM Việt Nam,Thỏa thuận,Đến khi tuyển đủ,"Đường Tống Duy Tân, KĐT. Đồng Sơn, P. Phúc Thắng, TP. Phúc Yên, T....","Công ty TNHH BIBUM Việt Nam
VPGD: Đường Tống Duy Tân, KĐT. Đồng Sơn, P. Phúc Thắng, TP. Phúc Yên, T. Vĩnh Phúc
Liên hệ: 0978 896 000"
Công ty TNHH CDL PRECISION TECHNOLOGY (Việt Nam) Tuyển dụng Tháng 05/2023,https://vinhphuc.work/cong-ty-tnhh-cdl-precision-technology-viet-nam-tuyen-dung-thang-05-2023.html,Công ty TNHH CDL Precision Technology Vietnam,Tùy vị trí,Đến khi tuyển đủ,"Lô 14, KCN Bình Xuyên, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc, Thị trấn Hương...",
Công ty TNHH Công nghiệp Minda Việt Nam Thông báo Tuyển dụng...,https://vinhphuc.work/cong-ty-tnhh-cong-nghiep-minda-viet-nam-thong-bao-tuyen-dung-nhieu-vi-tri-thang-05-2023.html,Công ty TNHH công nghiệp Minda Việt Nam,Thỏa thuận,Đến khi tuyển đủ,"Khu công nghiệp Bình Xuyên, Thị trấn Đạo Đức, Huyện Bình Xuyên, Tỉnh Vĩnh...","Công ty TNHH Công nghiệp Minda Việt Nam
Địa chỉ: Khu công nghiệp Bình Xuyên, Thị trấn Đạo Đức, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc, Việt Nam Điện thoại: 0211-3593501
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến tuyển dụng"
Thaco Auto Vĩnh Phúc tuyển dụng TVBH Kia-Mazda,https://vinhphuc.work/thaco-auto-vinh-phuc-tuyen-dung-tvbh-kia-mazda.html,Công ty Cổ Phần Ôtô Trường Hải,Thỏa thuận,Đến 15/05/2023,"Thôn vật cách, Đồng Cương, Yên Lạc, Vĩnh Phúc. / Xóm Phổ, Quất Lưu,...",
Công ty TNHH CDL PRECISION TECHNOLOGY (Việt Nam) Tuyển dụng Quản lý...,https://vinhphuc.work/cong-ty-tnhh-cdl-precision-technology-viet-nam-tuyen-dung-quan-ly-san-xuat-cong-nhan-chinh-thuc.html,Công ty TNHH CDL Precision Technology Vietnam,Tùy vị trí,Đến khi tuyển đủ,"Lô 14, KCN Bình Xuyên, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc, Thị trấn Hương...",
SẮP ĐI VÀO HOẠT ĐỘNG – BỆNH VIỆN MẮT QUỐC TẾ VĨNH...,https://vinhphuc.work/sap-di-vao-hoat-dong-benh-vien-mat-quoc-te-vinh-phuc-tuyen-dung-cac-khoi-chuyen-mon-khoi-van-phong.html,CÔNG TY CỔ PHẦN BỆNH VIỆN MẮT VĨNH PHÚC,Tùy vị trí,Đến khi tuyển đủ,"Số C27, C28, C29, C30 Khu đô thị liền kề Đường Bà Triệu, Liên...","PHÒNG NHÂN SỰ – BỆNH VIỆN MẮT QUỐC TẾ VĨNH PHÚC
Địa chỉ: Số C27, C28, C29, C30 Khu đô thị liền kề Đường Bà Triệu, Liên Bảo, Vĩnh Yên, Vĩnh Phúc
Điện thoại: 02113575115 / 0982 826 993
– Tiêu đề mail theo cú pháp “Vị trí ứng tuyển – Họ và tên
Ưu tiên ứng viên nộp hồ sơ sớm, Bệnh viện sẽ dừng nhận hồ sơ khi tuyển đủ số lượng nhân sự"
Công ty TNHH Hanbo ENC Vina Tuyển dụng Nhân viên Mua hàng,https://vinhphuc.work/cong-ty-tnhh-hanbo-enc-vina-tuyen-dung-nhan-vien-mua-hang.html,CÔNG TY HANBO ENC VINA,Thỏa thuận,Đến 30/04/2023,"Lô C5-2, KCN Bá thiện, Thiện Kế, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Hanbo ENC Vina
Địa chỉ: Lô C5-2, KCN Bá thiện, Thiện Kế, Bình Xuyên, Vĩnh Phúc
Điện thoại: 02113.588.568"
Công ty Cổ phần Thương mại và Dịch vụ Procar Tuyển dụng...,https://vinhphuc.work/cong-ty-co-phan-thuong-mai-va-dich-vu-procar-tuyen-dung-nhan-vien-ke-toan-kiem-hanh-chinh-nhan-su.html,Công ty Cổ phần Thương mại và Dịch vụ Procad,Thỏa thuận,Đến 30/04/2023,Thôn 4 - Hoàng Hoa - Tam Dương - Vĩnh Phúc,"Công ty Cổ phần Thương mại và Dịch vụ Procad
Địa chỉ: Thôn 4 – Hoàng Hoa – Tam Dương – Vĩnh Phúc
Điện thoại: 0967870930"
Công ty TNHH Thực phẩm tổng hợp KOWA (Việt Nam) Tuyển dụng...,https://vinhphuc.work/cong-ty-tnhh-thuc-pham-tong-hop-kowa-viet-nam-tuyen-dung-nhan-vien-ke-hoach-san-xuat-nhan-vien-qc.html,Công ty TNHH Thực phẩm tổng hợp KOWA (Việt Nam),Thỏa thuận theo năng lực,Đến 30/04/2023,"Lô số D-2, KCN Thăng Long Vĩnh Phúc, xã Thiện Kế, huyện Bình Xuyên,...","Công ty TNHH Thực phẩm tổng hợp KOWA (Việt Nam)
Điện thoại: 02113.789.889"
