title,url,company,salary,deadline,location,lien_he
Westlake Hotel and Resort Vĩnh Phúc Tuyển Nhân viên thu ngân,https://vinhphuc.work/westlake-hotel-and-resort-vinh-phuc-tuyen-nhan-vien-thu-ngan.html,WESTLAKE HOTEL & RESORT Vĩnh Phúc,Thỏa thuận,Từ 25/02/2022,"Số 1D đường Kim Ngọc, phường Tích Sơn, thành phố Vĩnh Yên, tỉnh Vĩnh...",
"Công ty Cổ phần Đầu tư VCI tuyển Nhân viên Kế toán,...",https://vinhphuc.work/cong-ty-co-phan-dau-tu-vci-tuyen-nhan-vien-ke-toan-nhan-vien-le-tan.html,Công ty Cổ phần Đầu tư VCI,Thỏa thuận,Từ 23/03/2022,"83 Ngô Quyền- Thành phố Vĩnh Yên, T. Vĩnh Phúc.",
"Công ty Cổ Phần Interwood Tuyển Kế toán Tổng hợp, Nhân viên...",https://vinhphuc.work/cong-ty-co-phan-interwood-tuyen-ke-toan-tong-hop-nhan-vien-kho-cong-nhan-chinh-thuc.html,Công ty Cổ phần Interwood,Thỏa thuận,Từ 23/03/2022,"Thôn Thanh Cao, Xã Ngọc Thanh, Phúc Yên, Vĩnh Phúc.",
Công ty TNHH Bao bì ID Thiên Thành Tuyển Kế toán tổng...,https://vinhphuc.work/cong-ty-tnhh-bao-bi-id-thien-thanh-tuyen-ke-toan-tong-hop-nhan-vien-kho.html,Công ty TNHH Bao bì ID Thiên Thành,Thỏa thuận,Từ 24/03/2022,"Ngõ cạnh số nhà 60, Đường Nguyễn Thị Minh Khai- P. Hội Hợp- TP....",
Công ty TNHH thiết bị và công nghệ Drytech Tuyển Nhân viên...,https://vinhphuc.work/cong-ty-tnhh-thiet-bi-va-cong-nghe-drytech-tuyen-nhan-vien-bo-phan-kho.html,Công ty TNHH thiết bị và công nghệ Drytech,4000000,24/3/2022,"Ngã tư quất lưu,Xã Quất Lưu, Huyện Bình Xuyên,Tỉnh Vĩnh Phúc","Công ty TNHH thiết bị và công nghệ Drytech
Địa chỉ: Ngã tư Quất Lưu,Xã Quất Lưu, Huyện Bình Xuyên,Tỉnh Vĩnh Phúc
Điện thoại: 0986307988"
Công ty TNHH SEI Optifrontier Việt Nam tuyển Nhân viên Quản lý...,https://vinhphuc.work/cong-ty-tnhh-sei-optifrontier-viet-nam-tuyen-nhan-vien-quan-ly-chat-luong-sx.html,Công ty TNHH SEI Optifrontier,Thỏa thuận,Từ 23/03/2022,"Lô số B-3, Khu Công nghiệp Thăng Long Vĩnh Phúc - Xã Thiện Kế...","Công ty TNHH SEI Optifrontier Việt Nam
Địa chỉ: Lô số B-3, Khu Công nghiệp Thăng Long Vĩnh Phúc – Xã Thiện Kế – Huyện Bình Xuyên – Vĩnh Phúc.
Liên hệ: Ms Lý, MS Lan Anh : 0934564288, 0357351992 / 02113.555.777 số lẻ 208"
Công ty TNHH DV& TM SEOVINA Tuyển 02 Nhân viên Sale Online,https://vinhphuc.work/cong-ty-tnhh-dv-tm-seovina-tuyen-02-nhan-vien-sale-online.html,Công ty TNHH DV& TM SEOVINA,4tr-20tr,Từ 23/03/2022,Vĩnh Yên,
Công ty TNHH Dynamix Material Science Tuyển Nhân viên Kỹ thuật (Bộ...,https://vinhphuc.work/cong-ty-tnhh-dynamix-material-science-tuyen-nhan-vien-ky-thuat-bo-phan-chat-luong.html,CÔNG TY TNHH DYNAMIX MATERIAL SCIENCE,Thương lượng,22/03/2022,"Lô CN05-2, KCN Bình Xuyên II - Bá Hiến - Bình Xuyên - Vĩnh...","Công ty TNHH Dynamix Material Science
Địa chỉ: Lô CN05-2, KCN Bình Xuyên II – Bá Hiến – Bình Xuyên – Vĩnh Phúc
Điện thoại: 0211.3535.568"
SYO Fashion Tuyển Nhân viên bán hàng Chuyên ca sáng,https://vinhphuc.work/syo-fashion-tuyen-nhan-vien-ban-hang-chuyen-ca-sang.html,SYO Fashion,Thỏa thuận,Từ 22/03/2022,Số 240 Mê Linh - Liên Bảo- Vĩnh Yên - Vĩnh Phúc,"SYO Fashion
Địa chỉ: Số 240 Mê Linh – Liên Bảo- Vĩnh Yên – Vĩnh Phúc
Ms. Hương: 0987.296.971"
Công ty Cổ phần Seiko Vina Tuyển Nhân viên Kinh doanh,https://vinhphuc.work/cong-ty-co-phan-seiko-vina-tuyen-nhan-vien-kinh-doanh.html,Công ty Cổ phần Seiko Vina,8 - 30 triệu,Từ 24/3/2022,32 Phan Chu Trinh - Vĩnh Yên - Vĩnh Phúc,"Địa chỉ làm việc: 32 Phần Chu Trinh – Khai Quang – Vĩnh Yên – Vĩnh phúc
Thông tin liên hệ: Ms Mơ: 0978 828 928"
Công ty CP Môi Trường và Dịch vụ Đô Thị Vĩnh Yên...,https://vinhphuc.work/cong-ty-cp-moi-truong-va-dich-vu-do-thi-vinh-yen-tuyen-nhan-vien-le-tan-van-thu.html,Công ty CP Môi Trường và Dịch vụ Đô Thị Vĩnh Yên,Thỏa thuận,Từ 22/03/2022,"Số nhà 379, Đường Mê Linh, Thành phố Vĩnh Yên, Vĩnh Phúc",
Công ty Cổ phần đầu tư và Thương mại IAP Tuyển Kế...,https://vinhphuc.work/cong-ty-co-phan-dau-tu-va-thuong-mai-iap-tuyen-ke-toan-tong-hop.html,Công ty Cổ phần Đầu tư và Thương mại IAP,Thỏa thuận,Từ 22/03/2022,"Nhà Máy IAP, Điểm Công nghiệp Đồng Sóc, xã Vũ Di, huyện Vĩnh Tường,...",
Công ty TNHH Astra Visteon Việt Nam Tuyển Trưởng phòng quản lý...,https://vinhphuc.work/cong-ty-tnhh-astra-visteon-viet-nam-tuyen-truong-phong-quan-ly-san-xuat-nhan-vien-bao-tri.html,CÔNG TY TNHH ASTRA VISTEON VIỆT NAM,Thỏa thuận,Từ 21/03/2022,"KCN Bình Xuyên 2, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Astra Visteon Việt Nam
Liên hệ: 0211 248 1686
Địa chỉ: KCN Bình Xuyên 2, Bình Xuyên, Vĩnh Phúc"
Công ty TNHH Công nghệ chính xác JFS Việt Nam Tuyển Nhân...,https://vinhphuc.work/cong-ty-tnhh-cong-nghe-chinh-xac-jfs-viet-nam-tuyen-nhan-vien-qc.html,CÔNG TY TNHH CÔNG NGHỆ CHÍNH XÁC JFS VIỆT NAM,Thỏa thuận,Từ 21/03/2022,"Hưởng Lộc, Đạo Đức, Bình Xuyên","Công ty TNHH Công nghệ chính xác JFS Việt Nam
Địa chỉ: Hưởng Lộc, Đạo Đức, Bình Xuyên
Điện thoại: 0988658394"
Công ty TNHH Compal Việt Nam Tuyển Nhân viên Nhân sự,https://vinhphuc.work/cong-ty-tnhh-compal-viet-nam-tuyen-nhan-vien-nhan-su.html,Công ty TNHH Compal Việt Nam,Thỏa thuận,Từ 21/03/2022,"KCN Bá Thiện 1, huyện Bình Xuyên, tỉnh Vĩnh Phúc, Việt Nam","Công ty TNHH Compal Việt Nam
Địa chỉ: KCN Bá Thiện 1, huyện Bình Xuyên, tỉnh Vĩnh Phúc, Việt Nam"
Chi nhánh Công ty TNHH ĐT và TMTH Thành Thái tuyển Nhân...,https://vinhphuc.work/chi-nhanh-cong-ty-tnhh-dt-va-tmth-thanh-thai-tuyen-nhan-vien-kho-nhan-vien-qc-nhan-vien-phien-dich.html,Công ty TNHH ĐT & TMTH Thành Thái tại tại Hợp Châu - Tam Đảo,Thỏa thuận,Từ 21/03/2022,Hợp Thành - Hợp Châu - Tam Đảo - Vĩnh Phúc,
"Công ty Cổ phần Đầu tư VCI tuyển Phó phòng Tài chính,...",https://vinhphuc.work/cong-ty-co-phan-dau-tu-vci-tuyen-pho-phong-tai-chinh-ke-toan-tong-hop-kien-truc-ky-su-quy-hoach-canh-quan-quan-ly-nha-hang.html,Công ty Cổ phần Đầu tư VCI,8-9 triệu/tháng,Từ 21/03/2022,"83 Ngô Quyền- Thành phố Vĩnh Yên, T. Vĩnh Phúc.",
Công ty TNHH MTV Bao bì DHT Tuyển Nhân viên Hành chính...,https://vinhphuc.work/cong-ty-tnhh-mtv-bao-bi-dht-tuyen-nhan-vien-hanh-chinh-nhan-su-tong-hop.html,Công ty bao bì DHT,Tổng thu nhập 7.500.000 - 8.000.000 đồng/tháng,25/03/2022,Khu KT Hợp Thịnh - Hợp Thịnh - Tam Dương - Vĩnh Phúc,"Công ty TNHH MTV Bao bì DHT
Địa chỉ: Khu KT Hợp Thịnh – Hợp Thịnh – Tam Dương – Vĩnh Phúc
Điện thoại: 02113624666"
Công ty TNHH Xin Ho Vina Tuyển Nhân viên Chất lượng,https://vinhphuc.work/cong-ty-tnhh-xin-ho-vina-tuyen-nhan-vien-chat-luong.html,Công ty TNHH Xin Ho Vina,thỏa thuận,19/03/2022,"Lô 4. KCN Bình Xuyên, thị trấn Hương Canh, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Xin Ho Vina
Địa chỉ: KCN Bình Xuyên, Hương Canh, Bình Xuyên, Vĩnh Phúc"
Công ty TNHH VITTO – VP tuyển dụng Nhiều vị trí mới,https://vinhphuc.work/cong-ty-tnhh-vitto-vp-tuyen-dung-nhieu-vi-tri-moi.html,Công ty TNHH VITTO - VP,Thỏa thuận,Từ 19/03/2022,Công ty Cổ phần Tập đoàn Vitto: KCN Tam Dương II – xã Kim...,
Công ty TNHH SX TM và XD Bảo Sơn (Hãng sơn JYKA)...,https://vinhphuc.work/cong-ty-tnhh-sx-tm-va-xd-bao-son-hang-son-jyka-tuyen-nhan-vien-phoi-mau-3d.html,Công ty TNHH SX TM và XD Bảo Sơn (Hãng sơn JYKA),Thỏa thuận,Từ 19/03/2022,"KCN Bá Thiện, Bình Xuyên, Vĩnh Phúc.","Công ty TNHH SX TM & XD Bảo Sơn Địa chỉ: KCN Bá Thiện, Bình Xuyên, Vĩnh Phúc. Điện thoai: 0989.528.196"
Công ty TNHH Kỹ thuật và Công nghệ MTG-VINA Tuyển Nhân viên...,https://vinhphuc.work/cong-ty-tnhh-ky-thuat-va-cong-nghe-mtg-vina-tuyen-nhan-vien-data-nhan-vien-kho.html,Công ty TNHH Kỹ thuật và Công nghệ MTG-VINA,Thỏa thuận,Từ 19/03/2022,"Lô C3-3, KCN Bá Thiện II, xã Thiện Kế, huyện Bình Xuyên, T. Vĩnh...","Công ty TNHH Kỹ thuật và Công nghệ MTG-VINA
Địa chỉ: Lô C3-3, KCN Bá Thiện II, xã Thiện Kế, huyện Bình Xuyên, T. Vĩnh Phúc
Điện thoại: 0211 3888 036"
Công ty TNHH công nghệ HSIEH YUAN Việt Nam Tuyển Chủ quản...,https://vinhphuc.work/cong-ty-tnhh-cong-nghe-hsieh-yuan-viet-nam-tuyen-chu-quan-kinh-doanh-nhan-vien-qc-2.html,Công ty TNHH công nghệ HSIEH YUAN Việt Nam,Thỏa thuận,Từ 18/03/2022,Phường khai quang - TP Vĩnh Yên - Vĩnh phúc (đối diện công ty...,
Công ty TNHH Toyota Hiroshima Vĩnh Phúc – HT Tuyển các vị...,https://vinhphuc.work/cong-ty-tnhh-toyota-hiroshima-vinh-phuc-ht-tuyen-cac-vi-tri-moi.html,Công ty TNHH Toyota Hiroshima Vĩnh Phúc - HT,Thỏa thuận,Từ 18/03/2022,"Xã Quất Lưu, huyện Bình Xuyên, tỉnh Vĩnh Phúc",
Công ty cổ phần SINMIRE Tuyển Trưởng bộ phận kỹ thuật CNC,https://vinhphuc.work/cong-ty-co-phan-sinmire-tuyen-truong-bo-phan-ky-thuat-cnc.html,Công ty cổ phần SINMIRE,Lương cơ bản: 12-15tr,18/03/2022,"Khu HC1, Ngõ 1C, Phố Lương Văn Can, Đường Nguyễn Tất Thành, Phường Liên...",
Công ty TNHH LS Communication Vina Tuyển Nhân viên Kế hoạch sản...,https://vinhphuc.work/cong-ty-tnhh-ls-communication-vina-tuyen-nhan-vien-ke-hoach-san-xuat-phien-dich-tieng-han.html,Công ty TNHH LS Communication Vina,Thỏa thuận,18/03/2022,Khu công nghiệp Bá Thiện – Bình Xuyên – Vĩnh Phúc,
Công Ty Sindoh Vina Tuyển Nhân viên Vật tư mua hàng,https://vinhphuc.work/cong-ty-sindoh-vina-tuyen-nhan-vien-vat-tu-mua-hang.html,Công Ty Sindoh Vina,Thỏa thuận,Từ 17/03/2022,"Lô CN 15, KCN Khai Quang, Vĩnh Yên, Vĩnh Phúc",
Cửa hàng thời trang TNG Vĩnh Yên tuyển dụng 01 part time...,https://vinhphuc.work/cua-hang-thoi-trang-tng-vinh-yen-tuyen-dung-01-part-time-photographer-va-stylist.html,Cửa hàng thời trang TNG Vĩnh Yên,Thỏa thuận,Từ ngày 17/3/2022,168 Mê Linh- Liên Bảo – Vĩnh Yên- Vĩnh Phúc,
Công ty TNHH Công nghiệp Chính Đạt Tuyển 04 vị trí mới,https://vinhphuc.work/cong-ty-tnhh-cong-nghiep-chinh-dat-tuyen-04-vi-tri-moi.html,Công ty TNHH Công nghiệp Chính Đạt,Thỏa thuận,Từ 17/03/2022,"KCN Bình Xuyên, Thị trấn Đạo Đức, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc","Công ty TNHH Công nghiệp Chính Đạt
Địa chỉ công ty: KCN Bình Xuyên, Thị trấn Đạo Đức, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc
Điện thoại liên hệ: 0211.3593.357/0916.443.698 (Ms. Yến)"
"Công ty Northstar Precision Việt Nam Tuyển Tổ trưởng Kho, Nhân viên...",https://vinhphuc.work/cong-ty-northstar-precision-viet-nam-tuyen-to-truong-kho-nhan-vien-kho.html,Công ty TNHH Northstar Precision (Việt Nam),Negotiation,21/03/2022,"Khai Quang, Vĩnh Yên, Vĩnh Phúc",
Công ty Cổ phần Đầu tư VCI tuyển Nhiều vị trí rất...,https://vinhphuc.work/cong-ty-co-phan-dau-tu-vci-tuyen-nhieu-vi-tri-rat-tot-2.html,Công ty Cổ phần Đầu tư VCI,8-9 triệu/tháng,đến hết ngày 20/03/2022,"83 Ngô Quyền- Thành phố Vĩnh Yên, T. Vĩnh Phúc.",
Công ty Hirota Precision VN tuyển Quản lý Hành chính nhân sự,https://vinhphuc.work/cong-ty-hirota-precision-vn-tuyen-quan-ly-hanh-chinh-nhan-su.html,Công ty TNHH Hirota Precision Việt Nam,thỏa thuận,31/3/2022,Vĩnh Phúc,
Chi nhánh ANMOGA Vĩnh Phúc Tuyển dụng Kỹ Thuật Viên Bảo Dưỡng...,https://vinhphuc.work/chi-nhanh-anmoga-vinh-phuc-tuyen-dung-ky-thuat-vien-bao-duong-may-loc-nuoc.html,Chi nhánh ANMOGA Vĩnh Phúc,12.000.000 - 25.000.000,16/03/2022 - 31/03/2022,Chi nhánh ANMOGA Vĩnh Phúc Địa chỉ 437 đường mê linh- khai quang- vĩnh...,
Công ty TNHH HG Mould Ent VN Tuyển dụng Nhân viên Mua...,https://vinhphuc.work/cong-ty-tnhh-hg-mould-ent-vn-tuyen-dung-nhan-vien-mua-hang.html,Công ty TNHH HG Mould Ent Việt Nam,Thỏa thuận,31/03/2022,"Đ/c: Lô C-13, Khu CN Thăng Long Vĩnh Phúc, Xã Thiện Kế, Huyện Bình...","Công ty TNHH HG Mould Ent VN Địa chỉ: Đ/c: Lô C-13, Khu CN Thăng Long Vĩnh Phúc, Xã Thiện Kế, Huyện Bình Xuyên, Tỉnh Vĩnh Phúc Điện thoại: 0242.2688811"
Công ty Cổ phần CNCTech Thăng Long tuyển Nhân viên Truyền thông...,https://vinhphuc.work/cong-ty-co-phan-cnctech-thang-long-tuyen-nhan-vien-truyen-thong-noi-bo.html,Công ty Cổ phần CNCTECH Thăng Long,Thỏa thuận,Từ 16/03/2022,"Lô F1-2-3 khu công nghiệp Thăng Long 3, xã Tam Hợp, huyện Bình Xuyên,...",
Công ty Cổ phần Eneright Việt Nam tuyển dụng Phụ kho,https://vinhphuc.work/cong-ty-co-phan-eneright-viet-nam-tuyen-dung-phu-kho.html,Công ty Cổ phần Eneright Việt Nam,Trao đổi khi phỏng vấn,Từ 15/03/2022 đến khi tuyển đủ,"Cụm CN Đồng Sóc, Vũ Di, Vĩnh Tường, Vĩnh Phúc",
Khách sạn DIC STAR Vĩnh Phúc tuyển Nhân viên Chạy bàn,https://vinhphuc.work/khach-san-dic-star-vinh-phuc-tuyen-nhan-vien-chay-ban.html,Khách sạn DIC Star Vĩnh Phúc,6.000.000 - 8.000.000,15/04/2022,"Khách sạn DIC STAR Vĩnh Phúc, khu đô thị Nam Vĩnh Yên, phường Khai...","Ms. Nguyễn Thị Hạnh – Phòng Nhân sự
Khách sạn DIC Star Vĩnh Phúc – Khu đô thị Nam Vĩnh Yên, P. Khai Quang, TP Vĩnh Yên, Vĩnh Phúc
Phone: +84983766746"
Công ty TNHH Probefiber Việt Nam tuyển dụng Nhân viên Xuất nhập...,https://vinhphuc.work/cong-ty-tnhh-probefiber-viet-nam-tuyen-dung-nhan-vien-xuat-nhap-khau.html,Công ty TNHH công nghiệp Profiber ( Việt Nam),Thỏa thuận,Từ 15/03/2022,"Lô R, Khu công nghiệp Bình Xuyên, Thị trấn Đạo Đức, Huyện Bình Xuyên,...",
Công ty TNHH SDT Vina Tuyển dụng Nhân viên EHS,https://vinhphuc.work/cong-ty-tnhh-sdt-vina-tuyen-dung-nhan-vien-ehs.html,Công ty TNHH SDT Vina,Thỏa thuận,Từ 15/03/2022,"Lô CN02-5 Khu công nghiệp Bình Xuyên 2 - Bá Hiến, Bình Xuyên, Vĩnh...",
Công ty TNHH SX TM và XD Bảo Sơn (Hãng sơn JYKA)...,https://vinhphuc.work/cong-ty-tnhh-sx-tm-va-xd-bao-son-hang-son-jyka-tuyen-moi-pho-giam-doc-kinh-doanh-nhan-vien-phoi-mau-3d.html,Công ty TNHH SX TM và XD Bảo Sơn (Hãng sơn JYKA),Thỏa thuận,Từ 15/03/2022,"KCN Bá Thiện, Bình Xuyên, Vĩnh Phúc.","Công ty TNHH SX TM & XD Bảo Sơn Địa chỉ: KCN Bá Thiện, Bình Xuyên, Vĩnh Phúc. Điện thoai: 0989.528.196"
Công ty DAYUN VINA Tuyển Nhân viên quản lý đơn hàng,https://vinhphuc.work/cong-ty-dayun-vina-tuyen-nhan-vien-quan-ly-don-hang.html,Công ty TNHH Dayun Vina,Thỏa thuận,15/03/2022,"Công ty TNHH Dayun Vina - KCN Bình Xuyên II, TT Bá Hiến, Bình...",
Ngân hàng TMCP Quân đội CN Vĩnh Phúc Tuyển Nhân viên Quan...,https://vinhphuc.work/ngan-hang-tmcp-quan-doi-cn-vinh-phuc-tuyen-nhan-vien-quan-he-khach-hang-doanh-nghiep-sme.html,Ngân hàng TMCP Quân đội CN Vĩnh Phúc,Thỏa thuận,Từ 14/03/2022,"Tầng 1, TN Viettel, KĐT Chùa Hà, Vĩnh Yên, Vĩnh Phúc","Ngân hàng TMCP Quân đội CN Vĩnh Phúc
Địa chỉ: Tầng 1, TN Viettel, KĐT Chùa Hà, Vĩnh Yên, Vĩnh Phúc
Email: hr.vinhphuc@mbbank.com.vn
Mọi chi tiết liên hệ : 0987 929 227"
Công ty TNHH Phú Tài Group (Phân phối Bia) Tuyển 03 Nhân...,https://vinhphuc.work/cong-ty-tnhh-phu-tai-group-phan-phoi-bia-tuyen-03-nhan-vien-ban-hang.html,Công ty TNHH Phú Tài Group,Thỏa thuận,Từ 14/03/2022,"KHC 15 Phường Liên Bảo, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc","Công ty TNHH Phú Tài Group
Địa chỉ: KHC 15 Phường Liên Bảo, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc
Điện thoại: 0976.580.369"
Công ty Cổ phần Đầu tư VCI tuyển Chuyên viên Nhân sự,https://vinhphuc.work/cong-ty-co-phan-dau-tu-vci-tuyen-chuyen-vien-nhan-su.html,Công ty Cổ phần Đầu tư VCI,8-9 triệu/tháng,đến hết ngày 20/03/2022,"83 Ngô Quyền- Thành phố Vĩnh Yên, T. Vĩnh Phúc.",
Bất động sản nghỉ dưỡng Bigsealand tuyển thêm 03 Nhân viên Bán...,https://vinhphuc.work/bat-dong-san-nghi-duong-bigsealand-tuyen-them-03-nhan-vien-ban-hang.html,BigseaGroup,Thỏa thuận,Từ 12/03/2022,NP7 - 08 Lý Nam Đế - Khai Quang - Vĩnh Yên - Vĩnh...,"Email: Trangvu.bigsealand@gmail.com Với tiêu đề: [Ứng tuyển NVKD – Họ và tên]
Điện thoại:  Trang : 0982844365
Địa chỉ các văn phòng: Văn phòng 1 : Eco park – TP Hải Dương Văn phòng 2 : 296 Minh Khai – Hn Văn phòng 3 : Khu 4 thị trấn Coto Văn phòng 4 : Suối Khoang – Mỹ Khang – TP Tuyên Quang. Văn phòng 5 : NP7 – 08 Lý Nam Đế – Khai Quang – Vĩnh Yên – Vĩnh phúc Văn phòng 6 : Khu Bó Bun – Thị Trấn Nông Trường Mộc Châu . Văn phòng 7: Homestay SÀNH – Bản Tả Van Giáy – SAPA."
Công ty TNHH MTV Ô tô Trường Hải Vĩnh Phúc Tuyển nhiều...,https://vinhphuc.work/cong-ty-tnhh-mtv-o-to-truong-hai-vinh-phuc-tuyen-nhieu-vi-tri-tot.html,Công ty Cổ Phần Ôtô Trường Hải,Thỏa thuận,Từ 12/03/2022,SR Kia – Mazda – Puegeot Vĩnh Yên (Bên cạnh BigC Vĩnh Yên).,
Công ty TNHH công nghệ HSIEH YUAN Việt Nam Tuyển Chủ quản...,https://vinhphuc.work/cong-ty-tnhh-cong-nghe-hsieh-yuan-viet-nam-tuyen-chu-quan-kinh-doanh-nhan-vien-qc.html,Công ty TNHH công nghệ HSIEH YUAN Việt Nam,Thỏa thuận,18/03/2022,Phường khai quang - TP Vĩnh Yên - Vĩnh phúc (đối diện công ty...,
Công ty TNHH Glitter Việt Nam Tuyển dụng Nhân viên Kế hoạch...,https://vinhphuc.work/cong-ty-tnhh-glitter-viet-nam-tuyen-dung-nhan-vien-ke-hoach-san-xuat.html,Công ty TNHH Glitter Việt Nam,Thỏa thuận,Từ 19/02/2022,"Lô CN08 , KCN Bình Xuyên 2, Bá Thiện, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Glitter Việt Nam
Địa chỉ: Lô CN08 , KCN Bình Xuyên 2, Bá Thiện, Bình Xuyên, Vĩnh Phúc
Email: lynguyen.vp99@gmail.com
Số điện thoại: 02113.866.690 / 02113.626.628"
Công ty Northstar Precision Việt Nam Tuyển Kỹ thuật viên bảo trì,https://vinhphuc.work/cong-ty-northstar-precision-viet-nam-tuyen-ky-thuat-vien-bao-tri.html,Công ty TNHH Northstar Precision (Việt Nam),Negotiation,12/03/2022,"Khai Quang, Vĩnh Yên, Vĩnh Phúc",
Công ty TNHH Sản xuất ISCVINA Tuyển Nhân viên Xuất nhập khẩu,https://vinhphuc.work/cong-ty-tnhh-san-xuat-iscvina-tuyen-nhan-vien-xuat-nhap-khau.html,CÔNG TY TNHH ISCVINA,Thỏa thuận,11/03/2022,Lô A12-2. Khu CN Bá Thiện 2 - Thiện Kế - Bình Xuyên -...,Công ty TNHH Sản xuất ISCVINA Địa chỉ: Lô A12-2. Khu CN Bá Thiện 2 – Thiện Kế – Bình Xuyên – Vĩnh Phúc. Hotline: 0211 3888 700
