title,url,company,salary,deadline,location,lien_he
Công ty TNHH Xây dựng và Phòng cháy chữa cháy Huy Anh...,https://vinhphuc.work/cong-ty-tnhh-xay-dung-va-phong-chay-chua-chay-huy-anh-tuyen-dung.html,Công ty TNHH Xây dựng và Phòng cháy chữa cháy Huy Anh,Thoả thuận,05/08/2025,Vĩnh Yên,"Công ty TNHH Xây dựng và Phòng cháy chữa cháy Huy Anh Điện thoại: 0385.203.289 / 0963.073.828 Địa chỉ: Số 82, Đường Lê Hồng Phong, Phường Vĩnh Yên, Tỉnh Phú Thọ, Việt Nam
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng.
Nộp hồ sơ cuối tin, nút: “ NỘP HỒ SƠ”

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
Công ty TNHH EXEDY Việt Nam tuyển Nhân viên Công nghệ thông...,https://vinhphuc.work/cong-ty-tnhh-exedy-viet-nam-tuyen-nhan-vien-cong-nghe-thong-tin.html,Công ty TNHH Exedy Việt Nam,8-10 triệu,31/07/2025,KCN Khai Quang,"Công ty TNHH EXEDY Việt Nam Địa chỉ:Khu CN Khai Quang, Phường Khai Quang, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc Điện thoại: 0211 3721.252 -26
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng.
Nộp hồ sơ cuối tin, nút: “ NỘP HỒ SƠ”

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
Công ty TNHH Chăn nuôi Việt Nhật (Tổ hợp Trang trại và...,https://vinhphuc.work/cong-ty-tnhh-chan-nuoi-viet-nhat-to-hop-trang-trai-va-nha-may-moi-hoat-dong-tuyen-dung-nhieu-vi-tri-khoi-san-xuat-khoi-nong-nghiep.html,Công ty TNHH Chăn Nuôi Việt Nhật,Thoả thuận,15/08/2025,Tam Đảo,
"Kỹ thuật Hoá, Công nhân sản xuất – Công ty TNHH SX...",https://vinhphuc.work/ke-toan-truong-ke-toan-ban-hang-ky-thuat-hoa-cong-nhan-san-xuat-cong-ty-tnhh-sx-tm-xd-bao-sonson-jyka-tuyen-dung-copy-vinhphucwork.html,Công ty TNHH SX TM và XD Bảo Sơn (Hãng sơn JYKA),Thoả thuận,31/07/2025,Bình Xuyên,"Công ty TNHH SX TM & XD Bảo Sơn (Sơn JYKA) Địa chỉ: Ngã ba Hồ Đại Lải, đầu đường 310, Bình Xuyên, Vĩnh Phúc Điện thoai: 0975.139.592
———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên.
✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/wazevd618 – Vĩnh Yên: https://zalo.me/g/ndrfpj715 – Bình Xuyên: https://zalo.me/g/iboefu476 – Phúc Yên: https://zalo.me/g/uxsbbp341 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/bgnrzq135 – Kỹ thuật: https://zalo.me/g/nusgqf429"
Nhà máy Công ty cổ phần may KLW Tuyển dụng nhiều Vị...,https://vinhphuc.work/nha-may-cong-ty-co-phan-may-klw-tuyen-dung-nhieu-vi-tri-thang-7-2025.html,Công ty Cổ phần May KLW,Thoả thuận,10/08/2025,KCN Phúc Yên,
"Kỹ thuật viên khuôn mẫu, đúc nhựa, QC, Công nhân sản xuất...",https://vinhphuc.work/ky-thuat-vien-khuon-mau-duc-nhua-qc-cong-nhan-san-xuat-nha-may-khuon-mau-vinh-thanh-tuyen-dung.html,Công ty khuôn mẫu Vĩnh Thành,Thoả thuận,15/08/2026,Bình Xuyên,"Công ty TNHH Khuôn mẫu Vĩnh Thành Địa chỉ: KCN Bình Xuyên, Hương Canh, Bình Xuyên, Vĩnh Phúc Điện thoại: 0982.967.881

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
Nhà máy – Công ty CP Hợp tác Hưng Thịnh Tuyển dụng...,https://vinhphuc.work/nha-may-cong-ty-cp-hop-tac-hung-thinh-tuyen-dung-nhan-vien-kcs-lao-dong-pho-thong-khong-lam-dem.html,Công ty cổ phần hợp tác Hưng Thịnh,Thoả thuận,31/08/2025,Bình Xuyên,"Công ty Cổ phần hợp tác Hưng Thịnh Địa chỉ Nhà máy: KCN Bình Xuyên 1, TT Hương Canh, Bình Xuyên, Vĩnh Phúc. Điện thoại: 0986.443.193
Lưu ý: Công ty không thu bất kỳ khoản chi phí nào liên quan đến Tuyển dụng.
Ứng viên vui lòng liên hệ trực tiếp hoặc nộp hồ sơ cuối tin nút: “NỘP HỒ SƠ”

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
Công ty cổ phần KIOWAY Tuyển dụng 03 Nhân viên Điều phối...,https://vinhphuc.work/cong-ty-co-phan-kioway-tuyen-dung-03-nhan-vien-dieu-phoi-lam-hanh-chinh.html,Công ty Cổ phần Kioway,Thoả thuận,15/08/2025,Phúc Yên,
Khách sạn Westlake Hotel and Resort Vĩnh Phúc Tuyển dụng Tháng 8/2025,https://vinhphuc.work/khach-san-westlake-hotel-and-resort-vinh-phuc-tuyen-dung-thang-8-2025.html,WESTLAKE HOTEL & RESORT Vĩnh Phúc,Thoả thuận,31/07/2025,Vĩnh Yên,
"Kỹ thuật viên máy, gầm, điện, sơn, Tư vấn bán hàng –...",https://vinhphuc.work/ky-thuat-vien-may-gam-dien-son-tu-van-ban-hang-thaco-auto-vinh-phuc-tuyen-dung.html,Công ty TNHH MTV Ô tô Trường Hải Vĩnh Phúc,Thoả thuận,15/08/2025,Bình Xuyên,
Nhiều Vị trí Tháng 08/2025 – Công ty Cổ phần CNCTech Thăng...,https://vinhphuc.work/nhieu-vi-tri-thang-08-2025-cong-ty-co-phan-cnctech-thang-long-tuyen-dung.html,Công ty Cổ phần CNCTECH Thăng Long,Thoả thuận,25/08/2025,KCN Thăng Long Vĩnh Phúc,
Vitto Group Thông báo Tuyển dụng Nhân viên IT,https://vinhphuc.work/vitto-group-thong-bao-tuyen-dung-nhan-vien-it.html,Công ty Cổ phần Tập đoàn Vitto,Thoả thuận,31/08/2025,Tam Dương,
"Quản lý kho, Xuất nhập khẩu, Kỹ thuật thiết bị, Kỹ thuật...",https://vinhphuc.work/quan-ly-kho-xuat-nhap-khau-ky-thuat-thiet-bi-ky-thuat-smt-chat-luong-smd-cong-ty-tnhh-solum-vina-tuyen-dung.html,Công ty TNHH Solum Vina,Thoả thuận,31/08/2025,KCN Bá Thiện II,"Công Ty TNHH Solum Vina
Phòng Nhân sự: 0211 3815 000
Địa chỉ: Lô B3 – KCN Bá Thiện 2, Xã Thiện Kế, Huyện Bình Xuyên, Vĩnh Phúc
Lưu ý: Công ty không thu bất kỳ chi phí nào liên quan đến tuyển dụng. Ứng viên nộp hồ sơ dưới nút: “NỘP HỒ SƠ”

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
"09 VT Văn phòng, Kỹ thuật, Sản xuất Tháng 07/2025 – Công...",https://vinhphuc.work/09-vt-van-phong-ky-thuat-san-xuat-thang-07-2025-cong-ty-tnhh-san-xuat-hang-may-mac-viet-nam-tal-viet-nam-tuyen-dung.html,Công ty TNHH Sản xuất hàng may mặc Việt Nam,Thoả thuận,31/08/2025,KCN Bá Thiện II,"Công ty TNHH Sản xuất Hàng may mặc Việt Nam- Thành viên Tập Đoàn TAL Apparel. Địa chỉ: Khu CN Bá Thiện 2 – Thiện Kế – Bình Xuyên – Vĩnh Phúc. Phòng nhân sự: 0395.796.002
Lưu ý: Nộp hồ sơ dưới nút: “NỘP HỒ SƠ”
Công ty không thu bất kỳ khoản phí nào liên quan đến tuyển dụng.

———————-***——————— SÀN VIỆC LÀM VINHPHUC.WORK VinhPhuc.Work là Sàn thông tin việc làm duy nhất tại Tỉnh Vĩnh Phúc được Bộ Công thương cấp phép hoạt động chính thức LƯU Ý: Sàn không môi giới tuyển dụng, hỗ trợ hoàn toàn miễn phí, không thu bất kỳ khoản phí nào của ứng viên. Phòng nhân sự các đơn vị lưu ý phản hồi hồ sơ ứng viên. ✅Các nhóm Job theo khu vực sàn thông báo nhanh: – Chung toàn Tỉnh: https://zalo.me/g/tvxhld134 – Vĩnh Yên: https://zalo.me/g/jrodrn776 – Bình Xuyên: https://zalo.me/g/yqamvj806 – Phúc Yên: https://zalo.me/g/yhjfdq336 ✅Các nhóm Job theo ngành nghề liên quan sàn thông báo nhanh: – Hành chính, Kế toán: https://zalo.me/g/fzhdow757 – Kỹ thuật: https://zalo.me/g/ooeobi061 – Kinh doanh: https://zalo.me/g/bkrnsx555"
