title,url,company,salary,deadline,location,lien_he
Công ty Cổ Phần Giải Pháp Công Nghệ CNC(CNCTECH) Tuyển dụng Nhân...,https://vinhphuc.work/cong-ty-co-phan-giai-phap-cong-nghe-cnccnctech-tuyen-dung-nhan-vien-qc.html,Công ty Cổ Phần Giải Pháp Công Nghệ CNC,Thỏa thuận,21/07/2022,"Lô F1-2-3, Khu Công nghiệp Thăng Long Vĩnh Phúc, Xã Tam Hợp, Huyện Bình...",
Công ty TNHH Kohsei Multipack Việt Nam Tuyển dụng Lái xe nâng...,https://vinhphuc.work/cong-ty-tnhh-kohsei-multipack-viet-nam-tuyen-dung-lai-xe-nang-hanh-chinh.html,Công ty TNHH Kohsei Multipack Việt Nam,Thỏa thuận,Từ 21/07/2022,"Bình Xuyên, Vĩnh Phúc",
Công ty Cổ phần Toyo Taki Việt Nam tuyển dụng Tổ phó...,https://vinhphuc.work/cong-ty-co-phan-toyo-taki-viet-nam-tuyen-dung-to-pho-qc.html,Công ty CP Toyo Taki Việt Nam,8-10 triệu,Đến 10/08/2022,Khu công nghiệp Khai Quang,
"Công ty Cổ phần Sinmire Tuyển Kỹ thuật máy phay, tiện CNC",https://vinhphuc.work/cong-ty-co-phan-sinmire-tuyen-ky-thuat-may-phay-tien-cnc.html,Công ty cổ phần SINMIRE,Lương thỏa thuận theo năng lực ( từ 10 triệu),23/07/2022,"Khu HC1, Ngõ 1C, Phố Lương Văn Can, Đường Nguyễn Tất Thành, Phường Liên...","Công ty Cổ phần Sinmire
Địa điểm làm việc: Khu HC1, Ngõ 1C, Phố Lương Văn Can, Đường Nguyễn Tất Thành, Phường Liên Bảo, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc, Việt Nam Thông tin liên hệ : Ms.Trang – 0339.176.403"
Công ty Northstar Precision Việt Nam Tuyển Nhân viên Kế hoạch nhà...,https://vinhphuc.work/cong-ty-northstar-precision-viet-nam-tuyen-nhan-vien-ke-hoach-nha-may.html,Công ty TNHH Northstar Precision (Việt Nam),Thỏa thuận,22/7/2022,"Khai Quang, Vĩnh Yên, Vĩnh Phúc","Công ty TNHH Northstar Precision Việt Nam – Thành viên Tập Đoàn Polaris của Mỹ
Địa chỉ: Khu CN Khai Quang – Vĩnh Yên – Vĩnh Phúc. Hotline: 0211 6265 525 máy lẻ 13"
Công ty Northstar Precision Việt Nam Tuyển dụng Kỹ thuật viên kiểm...,https://vinhphuc.work/cong-ty-northstar-precision-viet-nam-tuyen-dung-ky-thuat-vien-kiem-tra-chat-luong-tren-day-chuyen.html,Công ty TNHH Northstar Precision (Việt Nam),Negotiation,21/07/2022,"Khai Quang, Vĩnh Yên, Vĩnh Phúc","Công ty TNHH Northstar Precision Việt Nam – Thành viên Tập Đoàn Polaris của Mỹ
Địa chỉ: Khu CN Khai Quang – Vĩnh Yên – Vĩnh Phúc. Hotline: 0211 6265 525 máy lẻ 13"
Công ty TNHH CHERNG WEI Việt Nam Tuyển Trợ lý giám đốc...,https://vinhphuc.work/cong-ty-tnhh-cherng-wei-viet-nam-tuyen-tro-ly-giam-doc-kinh-doanh-lai-xe.html,Công ty TNHH Cherng Wei Việt Nam,Thỏa thuận,Từ 21/07/2022,"Lô 12A, Khu công nghiệp Khai Quang, Phường Khai Quang, Thành phố Vĩnh Yên,...","Công ty TNHH Cherng Wei Việt Nam
Địa chỉ: Lô 12A, Khu công nghiệp Khai Quang, Phường Khai Quang, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc, Việt Nam
Điện thoại :0211.3861862"
Công ty TNHH thương mại và xây lắp Phú An Tuyển Kỹ...,https://vinhphuc.work/cong-ty-tnhh-thuong-mai-va-xay-lap-phu-an-tuyen-ky-su-phu-trach-ho-so-cong-trinh.html,Công Ty TNHH Thương Mại Và Xây Lắp Phú An,5 -10 triệu,12/7/2022,Vĩnh Phúc,"Công ty TNHH thương mại và xây lắp Phú An
Địa chỉ: Số 142, Nguyễn Văn Linh, Liên Bảo, Vĩnh Yên, Vĩnh Phúc
Điện thoại: 0977 287 236 / 035 265 6868
Lưu ý: Nộp hồ sơ ngay dưới đây nút ” NỘP HỒ SƠ”
Công ty không thu bất kỳ khoản phí nào liên quan đến tuyển dụng."
Công ty TNHH Đầu Tư VIDAS (HJC Việt Nam) Tuyển Nhân Viên...,https://vinhphuc.work/cong-ty-tnhh-dau-tu-vidas-hjc-viet-nam-tuyen-nhan-vien-y-te.html,Công ty TNHH HJC Việt Nam,Từ 8 đến 12 tr,20/07/2022,Công ty TNHH Đầu Tư VIDAS,"Công ty TNHH Đầu Tư VIDAS (HJC Việt Nam)
Địa chỉ: Lô 14, KCN Khai Quang, Vĩnh Yên, Vĩnh Phúc
Điện thoại : 0974505426"
"Công ty TNHH Hwaseung Tech Vina Tuyển dụng Nhân viên Kho, Nhân...",https://vinhphuc.work/cong-ty-tnhh-hwaseung-tech-vina-tuyen-dung-nhan-vien-kho-nhan-vien-qc.html,Công ty TNHH Hwaseung Tech Vina,Thỏa thuận,20/07/2022,"Lô A8-1, KCN Bá Thiện 2, Bình Xuyên, Vĩnh Phúc","Công ty TNHH Hwaseung Tech Vina
Địa chỉ: Lô A8-1, KCN Bá Thiện 2, Bình Xuyên, Vĩnh Phúc
Điện thoại: 033. 437. 3200"
Công ty CP Giao nhận Kho vận Mê Linh (MTO) Tuyển dụng...,https://vinhphuc.work/cong-ty-cp-giao-nhan-kho-van-me-linh-mto-tuyen-dung-truong-phong-marketing-nhan-vien-marketing-nv-phong-nghiep-vu.html,Công ty CP Giao nhận Kho vận Mê Linh,Thỏa thuận,Đến 31/07/2022,"Km16, quốc lộ 2A, Phường Phúc Thắng, Thành Phố Phúc Yên, Tỉnh Vĩnh Phúc","Công ty CP Giao nhận Kho vận Mê Linh (MTO)
Địa chỉ: Km16, quốc lộ 2A, Phường Phúc Thắng, Thành Phố Phúc Yên, Tỉnh Vĩnh Phúc
Điện thoại: 0986.576.131"
Trường Mầm non Rainbow Land chuẩn bị hoạt động Tuyển Nhiều vị...,https://vinhphuc.work/truong-mam-non-rainbow-land-chuan-bi-hoat-dong-tuyen-nhieu-vi-tri-tot-2.html,Trường Mầm non Rainbow Land,Thỏa thuận,Đến 15/08/2022,"Số 63 Lê Quý Đôn, Phường Liên Bảo, Thành phố Vĩnh Yên, Tỉnh Vĩnh...","Phòng Hành chính Nhân sự Mầm non Rainbow Land Địa chỉ: Số 63 Lê Quý Đôn, Phường Liên Bảo, Thành phố Vĩnh Yên, Tỉnh Vĩnh Phúc Người phỏng vấn trực tiếp: Ms. Hường Điện thoại: 0852736085
Lưu ý: Nộp hồ sơ ngay dưới nút: “NỘP HỒ SƠ’ Công ty không thu bất kỳ khoản phí nào liên quan đến tuyển dụng."
Công ty TNHH SX TM & XD Bảo Sơn(Sơn JYKA) Tuyển Nhân...,https://vinhphuc.work/cong-ty-tnhh-sx-tm-xd-bao-sonson-jyka-tuyen-nhan-vien-marketing.html,Công ty TNHH SX TM và XD Bảo Sơn (Hãng sơn JYKA),Thỏa thuận,Đến 30/08/2022,"Khu công nghiệp Bá Thiện, Bình Xuyên, Vĩnh Phúc","Công ty TNHH SX TM & XD Bảo Sơn (Sơn JYKA) Địa chỉ: KCN Bá Thiện, Bình Xuyên, Vĩnh Phúc. Điện thoai: 0862048444"
Công ty TNHH B&B Tech Vina Tuyển Tổ trưởng sản xuất,https://vinhphuc.work/cong-ty-tnhh-bb-tech-vina-tuyen-to-truong-san-xuat.html,Công ty TNHH B&B Tech Vina,Thỏa thuận,Từ 19/07/2022,"Lô I,  KCN Bình Xuyên, Hương Canh, Bình Xuyên, Vĩnh Phúc",
Công ty TNHH FWKK Việt Nam Tuyển dụng Nhân Viên Kho,https://vinhphuc.work/cong-ty-tnhh-fwkk-viet-nam-tuyen-dung-nhan-vien-kho.html,Công ty TNHH FWKK Việt Nam,Thỏa thuận,Từ 19/07/2022,"Lập Thạch, Vĩnh Phúc","Công ty TNHH FWKK Việt Nam
Địa chỉ: Sơn Đông, Lập Thạch, Vĩnh Phúc
Điện thoại: 0211.248.1622 – 0869172268"
Công ty cổ phần giày Vĩnh Yên Tuyển dụng Nhân viên phòng...,https://vinhphuc.work/cong-ty-co-phan-giay-vinh-yen-tuyen-dung-nhan-vien-phong-to-chuc-hanh-chinh.html,,Thỏa thuận,19/07/2022 đến khi tuyển được,Khu HC 8 - Đống Đa - Vĩnh Yên - Vĩnh Phúc,"Công ty cổ phần giày Vĩnh Yên
Địa chỉ: Khu HC 8 – Đống Đa – Vĩnh Yên – Vĩnh Phúc
Điện thoại: 0982489606"
Nhà hàng lớn Tam Giao Vĩnh Phúc Thông báo tuyển dụng nhiều...,https://vinhphuc.work/nha-hang-lon-tam-giao-vinh-phuc-thong-bao-tuyen-dung-nhieu-vi-tri-tot.html,Nhà hàng Tam Giao,Thỏa thuận,Đến 15/08/2022,"Số nhà 369 và 369D Nguyễn Tất Thành, phường Liên Bảo, Tp Vĩnh Yên,...","Nhà hàng Tam Giao
Địa chỉ: Số nhà 369 và 369D Nguyễn Tất Thành, phường Liên Bảo, Tp Vĩnh Yên, Vĩnh Phúc. Điện thoại: 02113.86266 /  0986.84.15.16 – 0828.683.666"
"Công ty TNHH CHEMCOS VINA tuyển dụng Nhân viên Mua hàng, Nhân...",https://vinhphuc.work/cong-ty-tnhh-chemcos-vina-tuyen-dung-nhan-vien-mua-hang-nhan-vien-qa-iso-nhan-vien-qc.html,Công ty TNHH Chemcos Vina,Thỏa thuận,19/07/2022,Lô B9 – KCN Bá Thiện II – Thiện Kế - Bình Xuyên –...,CÔNG TY TNHH CHEMCOS VINA Địa chỉ: Lô B9 – KCN Bá Thiện II – Thiện Kế – Bình Xuyên – Vĩnh Phúc
Công ty TNHH Công nghệ điện tử Haojida Việt Nam Tuyển dụng...,https://vinhphuc.work/cong-ty-tnhh-cong-nghe-dien-tu-haojida-viet-nam-tuyen-dung-nhan-vien-phien-dich-tieng-trung.html,Công ty TNHH Công nghệ điện tử Haojida Việt Nam,Thỏa thuận,Từ 18/07/2022,Công ty TNHH Công nghệ điện tử Haojida Việt Nam,Công ty TNHH Công nghệ điện tử Haojida Việt Nam Địa chỉ: Đồi Me – Yên Lập – Vĩnh Tường – Vĩnh Phúc Điện thoại:02113822261
